fishid,ka,date,tl_mm,weight_g,lake,sex
T449269_1,19.68,3000-10-14,970,5300,Rimov,F
T449269_1,10.18,3000-10-15,970,5300,Rimov,F
T449269_1,8.95,3000-10-16,970,5300,Rimov,F
T449269_1,10.42,3000-10-17,970,5300,Rimov,F
T449269_1,6.09,3000-10-18,970,5300,Rimov,F
T449269_1,14.54,3000-10-19,970,5300,Rimov,F
T449269_1,14.75,3000-10-20,970,5300,Rimov,F
T449269_1,24.65,3000-10-21,970,5300,Rimov,F
T449269_1,13.42,3000-10-22,970,5300,Rimov,F
T449269_1,10.86,3000-10-23,970,5300,Rimov,F
T449269_1,5.49,3000-10-24,970,5300,Rimov,F
T449269_1,14.92,3000-10-25,970,5300,Rimov,F
T449269_1,17.03,3000-10-26,970,5300,Rimov,F
T449269_1,44.01,3000-10-27,970,5300,Rimov,F
T449269_1,7.27,3000-10-28,970,5300,Rimov,F
T449269_1,6.36,3000-10-29,970,5300,Rimov,F
T449269_1,13.43,3000-10-30,970,5300,Rimov,F
T449269_1,14.11,3000-10-31,970,5300,Rimov,F
T449269_1,9.56,3000-11-01,970,5300,Rimov,F
T449269_1,16.55,3000-11-02,970,5300,Rimov,F
T449269_1,10.69,3000-11-03,970,5300,Rimov,F
T449269_1,13.38,3000-11-04,970,5300,Rimov,F
T449269_1,14.86,3000-11-05,970,5300,Rimov,F
T449269_1,21.74,3000-11-06,970,5300,Rimov,F
T449269_1,16.74,3000-11-07,970,5300,Rimov,F
T449269_1,13.06,3000-11-08,970,5300,Rimov,F
T449269_1,7.05,3000-11-09,970,5300,Rimov,F
T449269_1,11.33,3000-11-10,970,5300,Rimov,F
T449269_1,11.22,3000-11-11,970,5300,Rimov,F
T449269_1,11.58,3000-11-12,970,5300,Rimov,F
T449269_1,22.47,3000-11-13,970,5300,Rimov,F
T449269_1,10.51,3000-11-14,970,5300,Rimov,F
T449269_1,7.61,3000-11-15,970,5300,Rimov,F
T449269_1,7.58,3000-11-16,970,5300,Rimov,F
T449269_1,17.08,3000-11-17,970,5300,Rimov,F
T449269_1,25.29,3000-11-18,970,5300,Rimov,F
T449269_1,14.22,3000-11-19,970,5300,Rimov,F
T449269_1,12.41,3000-11-20,970,5300,Rimov,F
T449270_1,16.71,3000-06-01,810,3400,Rimov,F
T449270_1,13.33,3000-06-02,810,3400,Rimov,F
T449270_1,14.58,3000-06-03,810,3400,Rimov,F
T449270_1,16.03,3000-06-04,810,3400,Rimov,F
T449270_1,50.43,3000-06-05,810,3400,Rimov,F
T449270_1,51.36,3000-06-07,810,3400,Rimov,F
T449270_1,43.54,3000-06-08,810,3400,Rimov,F
T449270_1,20.1,3000-06-09,810,3400,Rimov,F
T449270_1,18.61,3000-06-10,810,3400,Rimov,F
T449270_1,14.14,3000-06-11,810,3400,Rimov,F
T449270_1,59.82,3000-06-12,810,3400,Rimov,F
T449270_1,61.71,3000-06-13,810,3400,Rimov,F
T449270_1,26.35,3000-06-14,810,3400,Rimov,F
T449270_1,12.59,3000-06-15,810,3400,Rimov,F
T449270_1,14.6,3000-06-16,810,3400,Rimov,F
T449270_1,19.63,3000-06-17,810,3400,Rimov,F
T449270_1,5.81,3000-06-18,810,3400,Rimov,F
T449270_1,10.44,3000-06-19,810,3400,Rimov,F
T449270_1,4.54,3000-06-20,810,3400,Rimov,F
T449270_1,5.46,3000-06-21,810,3400,Rimov,F
T449270_1,14.32,3000-06-22,810,3400,Rimov,F
T449270_1,10.91,3000-06-23,810,3400,Rimov,F
T449270_1,17.59,3000-06-24,810,3400,Rimov,F
T449270_1,11.87,3000-06-25,810,3400,Rimov,F
T449270_1,7.27,3000-06-26,810,3400,Rimov,F
T449270_1,11.16,3000-06-27,810,3400,Rimov,F
T449270_1,16.17,3000-06-28,810,3400,Rimov,F
T449270_1,15.49,3000-06-29,810,3400,Rimov,F
T449270_1,11.29,3000-06-30,810,3400,Rimov,F
T449270_1,12.37,3000-07-01,810,3400,Rimov,F
T449270_1,10.73,3000-07-02,810,3400,Rimov,F
T449270_1,13.15,3000-07-03,810,3400,Rimov,F
T449270_1,10.14,3000-07-04,810,3400,Rimov,F
T449270_1,11.7,3000-07-05,810,3400,Rimov,F
T449270_1,14.05,3000-07-06,810,3400,Rimov,F
T449270_1,15.93,3000-07-07,810,3400,Rimov,F
T449270_1,13.34,3000-07-08,810,3400,Rimov,F
T449270_1,16,3000-07-09,810,3400,Rimov,F
T449270_1,20.62,3000-07-10,810,3400,Rimov,F
T449270_1,45.63,3000-07-11,810,3400,Rimov,F
T449270_1,54.57,3000-07-12,810,3400,Rimov,F
T449270_1,32.3,3000-07-13,810,3400,Rimov,F
T449270_1,30.25,3000-07-14,810,3400,Rimov,F
T449270_1,18.05,3000-07-15,810,3400,Rimov,F
T449270_1,12.49,3000-07-16,810,3400,Rimov,F
T449270_1,29.83,3000-07-17,810,3400,Rimov,F
T449270_1,19.36,3000-07-18,810,3400,Rimov,F
T449270_1,1.7,3000-07-19,810,3400,Rimov,F
T449274_1,14.77,3000-06-05,1660,35000,Rimov,M
T449274_1,24.22,3000-06-07,1660,35000,Rimov,M
T449274_1,26.66,3000-06-08,1660,35000,Rimov,M
T449274_1,9.54,3000-06-09,1660,35000,Rimov,M
T449274_1,12.25,3000-06-10,1660,35000,Rimov,M
T449274_1,18.56,3000-06-12,1660,35000,Rimov,M
T449274_1,35.56,3000-06-13,1660,35000,Rimov,M
T449274_1,13.68,3000-06-14,1660,35000,Rimov,M
T449274_1,2.85,3000-06-15,1660,35000,Rimov,M
T449274_1,36.01,3000-06-16,1660,35000,Rimov,M
T449274_1,5.92,3000-06-17,1660,35000,Rimov,M
T449274_1,17.72,3000-06-18,1660,35000,Rimov,M
T449274_1,10.61,3000-06-19,1660,35000,Rimov,M
T449274_1,8.97,3000-06-20,1660,35000,Rimov,M
T449274_1,7.45,3000-06-21,1660,35000,Rimov,M
T449274_1,8.34,3000-06-22,1660,35000,Rimov,M
T449274_1,47.98,3000-06-23,1660,35000,Rimov,M
T449274_1,10.26,3000-06-24,1660,35000,Rimov,M
T449274_1,11.84,3000-06-25,1660,35000,Rimov,M
T449274_1,10.55,3000-06-26,1660,35000,Rimov,M
T449274_1,7,3000-06-27,1660,35000,Rimov,M
T449274_1,28.68,3000-06-28,1660,35000,Rimov,M
T449274_1,15.05,3000-06-29,1660,35000,Rimov,M
T449274_1,32.62,3000-06-30,1660,35000,Rimov,M
T449274_1,4.35,3000-07-01,1660,35000,Rimov,M
T449274_1,11.08,3000-07-02,1660,35000,Rimov,M
T449274_1,8.11,3000-07-03,1660,35000,Rimov,M
T449274_1,8.63,3000-07-04,1660,35000,Rimov,M
T449274_1,2.24,3000-07-05,1660,35000,Rimov,M
T449274_1,2.98,3000-07-06,1660,35000,Rimov,M
T449274_1,9.46,3000-07-07,1660,35000,Rimov,M
T449274_1,4.13,3000-07-08,1660,35000,Rimov,M
T449274_1,1.54,3000-07-09,1660,35000,Rimov,M
T449274_1,1.06,3000-07-10,1660,35000,Rimov,M
T449274_1,1.02,3000-07-11,1660,35000,Rimov,M
T449274_1,1.14,3000-07-12,1660,35000,Rimov,M
T449274_1,26.82,3000-07-13,1660,35000,Rimov,M
T449274_1,13.43,3000-07-15,1660,35000,Rimov,M
T449274_1,3.18,3000-07-16,1660,35000,Rimov,M
T449274_1,11.71,3000-07-17,1660,35000,Rimov,M
T449274_1,13.77,3000-07-18,1660,35000,Rimov,M
T449274_1,22.18,3000-07-19,1660,35000,Rimov,M
T449274_1,35.02,3000-07-20,1660,35000,Rimov,M
T449274_1,3.28,3000-07-22,1660,35000,Rimov,M
T449274_1,5.3,3000-07-23,1660,35000,Rimov,M
T449274_1,37.75,3000-07-24,1660,35000,Rimov,M
T449274_1,39.6,3000-07-25,1660,35000,Rimov,M
T449274_1,46.36,3000-07-26,1660,35000,Rimov,M
T449274_1,19.97,3000-07-27,1660,35000,Rimov,M
T449274_1,21.79,3000-07-28,1660,35000,Rimov,M
T449274_1,24.56,3000-07-29,1660,35000,Rimov,M
T449274_1,38.42,3000-07-30,1660,35000,Rimov,M
T449274_1,11.53,3000-08-03,1660,35000,Rimov,M
T449274_1,19.08,3000-08-04,1660,35000,Rimov,M
T449274_1,20.13,3000-08-05,1660,35000,Rimov,M
T449274_1,17.79,3000-08-06,1660,35000,Rimov,M
T449274_1,27.41,3000-08-07,1660,35000,Rimov,M
T449274_1,39.07,3000-08-08,1660,35000,Rimov,M
T449274_1,37.82,3000-08-09,1660,35000,Rimov,M
T449274_1,28.17,3000-08-10,1660,35000,Rimov,M
T449274_1,38.16,3000-08-11,1660,35000,Rimov,M
T449274_1,13.63,3000-08-12,1660,35000,Rimov,M
T449274_1,23.23,3000-08-13,1660,35000,Rimov,M
T449274_1,24.37,3000-08-14,1660,35000,Rimov,M
T449274_1,25.73,3000-08-15,1660,35000,Rimov,M
T449274_1,18.98,3000-08-18,1660,35000,Rimov,M
T449274_1,23.04,3000-08-19,1660,35000,Rimov,M
T449274_1,23.8,3000-08-20,1660,35000,Rimov,M
T449274_1,7.1,3000-08-21,1660,35000,Rimov,M
T449274_1,12.6,3000-08-22,1660,35000,Rimov,M
T449274_1,28.9,3000-08-23,1660,35000,Rimov,M
T449274_1,8.34,3000-08-24,1660,35000,Rimov,M
T449274_1,11.26,3000-08-25,1660,35000,Rimov,M
T449274_1,23.05,3000-08-26,1660,35000,Rimov,M
T449274_1,24.58,3000-08-27,1660,35000,Rimov,M
T449274_1,24.71,3000-08-28,1660,35000,Rimov,M
T449274_1,21.42,3000-08-29,1660,35000,Rimov,M
T449274_1,18.86,3000-08-30,1660,35000,Rimov,M
T449274_1,13.28,3000-08-31,1660,35000,Rimov,M
T449274_1,6,3000-09-01,1660,35000,Rimov,M
T449274_1,37.39,3000-09-02,1660,35000,Rimov,M
T449274_1,22.16,3000-09-03,1660,35000,Rimov,M
T449274_1,13.5,3000-09-04,1660,35000,Rimov,M
T449274_1,19.24,3000-09-05,1660,35000,Rimov,M
T449274_1,26,3000-09-06,1660,35000,Rimov,M
T449274_1,16.75,3000-09-07,1660,35000,Rimov,M
T449274_1,17.84,3000-09-08,1660,35000,Rimov,M
T449274_1,28,3000-09-09,1660,35000,Rimov,M
T449274_1,36.59,3000-09-10,1660,35000,Rimov,M
T449274_1,36.37,3000-09-11,1660,35000,Rimov,M
T449274_1,11.8,3000-09-12,1660,35000,Rimov,M
T449274_1,16.2,3000-09-13,1660,35000,Rimov,M
T449274_1,13.32,3000-09-14,1660,35000,Rimov,M
T449274_1,17.02,3000-09-15,1660,35000,Rimov,M
T449274_1,17.45,3000-09-16,1660,35000,Rimov,M
T449274_1,18.29,3000-09-17,1660,35000,Rimov,M
T449274_1,12.01,3000-09-18,1660,35000,Rimov,M
T449274_1,14.27,3000-09-19,1660,35000,Rimov,M
T449274_1,30.64,3000-09-20,1660,35000,Rimov,M
T449274_1,30.2,3000-09-21,1660,35000,Rimov,M
T449274_1,14.96,3000-09-22,1660,35000,Rimov,M
T449274_1,21.91,3000-09-23,1660,35000,Rimov,M
T449274_1,15.81,3000-09-24,1660,35000,Rimov,M
T449274_1,6.39,3000-09-25,1660,35000,Rimov,M
T449274_1,13.22,3000-09-27,1660,35000,Rimov,M
T449274_1,13.42,3000-09-28,1660,35000,Rimov,M
T449274_1,11.04,3000-09-29,1660,35000,Rimov,M
T449274_1,12.81,3000-09-30,1660,35000,Rimov,M
T449274_1,10.27,3000-10-01,1660,35000,Rimov,M
T449274_1,13.47,3000-10-02,1660,35000,Rimov,M
T449274_1,12.15,3000-10-03,1660,35000,Rimov,M
T449274_1,19.35,3000-10-04,1660,35000,Rimov,M
T449274_1,17.63,3000-10-05,1660,35000,Rimov,M
T449274_1,15,3000-10-06,1660,35000,Rimov,M
T449274_1,13.17,3000-10-07,1660,35000,Rimov,M
T449274_1,7.81,3000-10-08,1660,35000,Rimov,M
T449274_1,12.87,3000-10-09,1660,35000,Rimov,M
T449274_1,12.54,3000-10-10,1660,35000,Rimov,M
T449274_1,22.28,3000-10-11,1660,35000,Rimov,M
T449274_1,16.77,3000-10-12,1660,35000,Rimov,M
T449274_1,10.21,3000-10-13,1660,35000,Rimov,M
T449274_1,14.15,3000-10-14,1660,35000,Rimov,M
T449274_1,33.63,3000-10-15,1660,35000,Rimov,M
T449274_1,22.98,3000-10-16,1660,35000,Rimov,M
T449274_1,12.72,3000-10-17,1660,35000,Rimov,M
T449274_1,9.59,3000-10-18,1660,35000,Rimov,M
T449274_1,11.55,3000-10-19,1660,35000,Rimov,M
T449274_1,13.04,3000-10-20,1660,35000,Rimov,M
T449274_1,9.35,3000-10-21,1660,35000,Rimov,M
T449274_1,15.45,3000-10-22,1660,35000,Rimov,M
T449274_1,18.81,3000-10-23,1660,35000,Rimov,M
T449274_1,21.76,3000-10-24,1660,35000,Rimov,M
T449274_1,13.89,3000-10-25,1660,35000,Rimov,M
T449274_1,13.81,3000-10-26,1660,35000,Rimov,M
T449274_1,14.51,3000-10-27,1660,35000,Rimov,M
T449274_1,26.05,3000-10-28,1660,35000,Rimov,M
T449274_1,16.1,3000-10-29,1660,35000,Rimov,M
T449274_1,12.2,3000-10-30,1660,35000,Rimov,M
T449274_1,15.63,3000-10-31,1660,35000,Rimov,M
T449274_1,11.43,3000-11-01,1660,35000,Rimov,M
T449274_1,6.64,3000-11-02,1660,35000,Rimov,M
T449274_1,10.65,3000-11-03,1660,35000,Rimov,M
T449274_1,19.48,3000-11-04,1660,35000,Rimov,M
T449274_1,8.84,3000-11-05,1660,35000,Rimov,M
T449274_1,17.19,3000-11-06,1660,35000,Rimov,M
T449274_1,11.23,3000-11-07,1660,35000,Rimov,M
T449274_1,30.48,3000-11-08,1660,35000,Rimov,M
T449274_1,31.7,3000-11-09,1660,35000,Rimov,M
T449274_1,10.27,3000-11-10,1660,35000,Rimov,M
T449274_1,20.27,3000-11-11,1660,35000,Rimov,M
T449274_1,11.72,3000-11-12,1660,35000,Rimov,M
T449274_1,17.27,3000-11-13,1660,35000,Rimov,M
T449274_1,9.87,3000-11-14,1660,35000,Rimov,M
T449274_1,10.12,3000-11-15,1660,35000,Rimov,M
T449274_1,9.46,3000-11-16,1660,35000,Rimov,M
T449274_1,7.46,3000-11-17,1660,35000,Rimov,M
T449274_1,17.56,3000-11-18,1660,35000,Rimov,M
T449274_1,35.14,3000-11-19,1660,35000,Rimov,M
T449274_1,22.55,3000-11-20,1660,35000,Rimov,M
T449275_1,34.79,3000-06-01,860,3800,Rimov,F
T449275_1,37.71,3000-06-02,860,3800,Rimov,F
T449275_1,18.34,3000-06-03,860,3800,Rimov,F
T449275_1,56.03,3000-06-04,860,3800,Rimov,F
T449275_1,11.36,3000-06-05,860,3800,Rimov,F
T449275_1,51.7,3000-06-07,860,3800,Rimov,F
T449275_1,8.7,3000-06-08,860,3800,Rimov,F
T449275_1,17.26,3000-06-09,860,3800,Rimov,F
T449275_1,10.21,3000-06-10,860,3800,Rimov,F
T449275_1,16.94,3000-06-11,860,3800,Rimov,F
T449275_1,27.81,3000-06-12,860,3800,Rimov,F
T449275_1,23.31,3000-06-13,860,3800,Rimov,F
T449275_1,31.45,3000-06-14,860,3800,Rimov,F
T449275_1,31.44,3000-06-15,860,3800,Rimov,F
T449275_1,18.45,3000-06-16,860,3800,Rimov,F
T449275_1,20.1,3000-06-17,860,3800,Rimov,F
T449275_1,21.92,3000-06-18,860,3800,Rimov,F
T449275_1,26.73,3000-06-19,860,3800,Rimov,F
T449275_1,20.89,3000-06-20,860,3800,Rimov,F
T449275_1,27.32,3000-06-21,860,3800,Rimov,F
T449275_1,23.24,3000-06-22,860,3800,Rimov,F
T449275_1,15.18,3000-06-23,860,3800,Rimov,F
T449275_1,21.86,3000-06-24,860,3800,Rimov,F
T449275_1,21.95,3000-06-25,860,3800,Rimov,F
T449275_1,17.69,3000-06-26,860,3800,Rimov,F
T449275_1,26.75,3000-06-27,860,3800,Rimov,F
T449275_1,20.35,3000-06-28,860,3800,Rimov,F
T449275_1,21.42,3000-06-29,860,3800,Rimov,F
T449275_1,28.04,3000-06-30,860,3800,Rimov,F
T449275_1,14.22,3000-07-01,860,3800,Rimov,F
T449275_1,29.95,3000-07-02,860,3800,Rimov,F
T449275_1,42.43,3000-07-03,860,3800,Rimov,F
T449275_1,31.49,3000-07-04,860,3800,Rimov,F
T449275_1,17.51,3000-07-05,860,3800,Rimov,F
T449275_1,23.04,3000-07-06,860,3800,Rimov,F
T449275_1,13.69,3000-07-07,860,3800,Rimov,F
T449275_1,17.15,3000-07-08,860,3800,Rimov,F
T449275_1,19.08,3000-07-09,860,3800,Rimov,F
T449275_1,10.7,3000-07-10,860,3800,Rimov,F
T449275_1,17.43,3000-07-11,860,3800,Rimov,F
T449275_1,9.64,3000-07-12,860,3800,Rimov,F
T449275_1,15.69,3000-07-13,860,3800,Rimov,F
T449275_1,25.32,3000-07-14,860,3800,Rimov,F
T449275_1,15.61,3000-07-15,860,3800,Rimov,F
T449275_1,28.48,3000-07-16,860,3800,Rimov,F
T449275_1,18.97,3000-07-17,860,3800,Rimov,F
T449275_1,17.74,3000-07-18,860,3800,Rimov,F
T449275_1,25.78,3000-07-19,860,3800,Rimov,F
T449275_1,9.79,3000-07-20,860,3800,Rimov,F
T449275_1,15.84,3000-07-21,860,3800,Rimov,F
T449275_1,13.98,3000-07-22,860,3800,Rimov,F
T449275_1,11.91,3000-07-23,860,3800,Rimov,F
T449275_1,8.99,3000-07-24,860,3800,Rimov,F
T449275_1,19.77,3000-07-25,860,3800,Rimov,F
T449275_1,13.67,3000-07-26,860,3800,Rimov,F
T449275_1,28.13,3000-07-27,860,3800,Rimov,F
T449275_1,29.93,3000-07-28,860,3800,Rimov,F
T449275_1,22.01,3000-07-29,860,3800,Rimov,F
T449275_1,55.45,3000-07-30,860,3800,Rimov,F
T449275_1,15,3000-07-31,860,3800,Rimov,F
T449275_1,24.99,3000-08-02,860,3800,Rimov,F
T449275_1,57.78,3000-08-03,860,3800,Rimov,F
T449275_1,41.07,3000-08-04,860,3800,Rimov,F
T449275_1,40.62,3000-08-05,860,3800,Rimov,F
T449275_1,41.22,3000-08-06,860,3800,Rimov,F
T449275_1,18.95,3000-08-07,860,3800,Rimov,F
T449275_1,13.57,3000-08-08,860,3800,Rimov,F
T449275_1,38.34,3000-08-09,860,3800,Rimov,F
T449275_1,31.03,3000-08-10,860,3800,Rimov,F
T449275_1,15.41,3000-08-11,860,3800,Rimov,F
T449275_1,32.36,3000-08-12,860,3800,Rimov,F
T449275_1,41.78,3000-08-13,860,3800,Rimov,F
T449275_1,36.76,3000-08-14,860,3800,Rimov,F
T449275_1,16.14,3000-08-15,860,3800,Rimov,F
T449275_1,24.24,3000-08-16,860,3800,Rimov,F
T449275_1,19.24,3000-08-17,860,3800,Rimov,F
T449275_1,16.33,3000-08-18,860,3800,Rimov,F
T449275_1,19.33,3000-08-19,860,3800,Rimov,F
T449275_1,28.13,3000-08-20,860,3800,Rimov,F
T449275_1,27.45,3000-08-21,860,3800,Rimov,F
T449275_1,27.78,3000-08-22,860,3800,Rimov,F
T449275_1,24.37,3000-08-23,860,3800,Rimov,F
T449275_1,14.64,3000-08-24,860,3800,Rimov,F
T449275_1,4.11,3000-08-25,860,3800,Rimov,F
T449275_1,22.08,3000-08-26,860,3800,Rimov,F
T449275_1,18.03,3000-08-27,860,3800,Rimov,F
T449275_1,30.75,3000-08-28,860,3800,Rimov,F
T449275_1,30.72,3000-08-29,860,3800,Rimov,F
T449275_1,32.79,3000-08-30,860,3800,Rimov,F
T449275_1,23.31,3000-08-31,860,3800,Rimov,F
T449275_1,13.76,3000-09-01,860,3800,Rimov,F
T449275_1,17.72,3000-09-02,860,3800,Rimov,F
T449275_1,18.58,3000-09-03,860,3800,Rimov,F
T449275_1,12.3,3000-09-04,860,3800,Rimov,F
T449275_1,13.85,3000-09-05,860,3800,Rimov,F
T449275_1,17.49,3000-09-06,860,3800,Rimov,F
T449275_1,15.7,3000-09-07,860,3800,Rimov,F
T449275_1,36.6,3000-09-08,860,3800,Rimov,F
T449275_1,18.56,3000-09-09,860,3800,Rimov,F
T449275_1,16.68,3000-09-10,860,3800,Rimov,F
T449275_1,17.06,3000-09-11,860,3800,Rimov,F
T449275_1,18.37,3000-09-12,860,3800,Rimov,F
T449275_1,19.91,3000-09-13,860,3800,Rimov,F
T449275_1,30.21,3000-09-14,860,3800,Rimov,F
T449275_1,32.02,3000-09-15,860,3800,Rimov,F
T449275_1,18.08,3000-09-16,860,3800,Rimov,F
T449275_1,6.24,3000-09-17,860,3800,Rimov,F
T449275_1,12.1,3000-09-18,860,3800,Rimov,F
T449275_1,24.93,3000-09-19,860,3800,Rimov,F
T449275_1,18.2,3000-09-20,860,3800,Rimov,F
T449275_1,18.38,3000-09-21,860,3800,Rimov,F
T449275_1,26.25,3000-09-22,860,3800,Rimov,F
T449275_1,36.79,3000-09-23,860,3800,Rimov,F
T449275_1,28.37,3000-09-24,860,3800,Rimov,F
T449275_1,4.18,3000-09-25,860,3800,Rimov,F
T449275_1,34.7,3000-09-27,860,3800,Rimov,F
T449275_1,24.16,3000-09-28,860,3800,Rimov,F
T449275_1,19.54,3000-09-29,860,3800,Rimov,F
T449275_1,24.75,3000-09-30,860,3800,Rimov,F
T449275_1,27.44,3000-10-01,860,3800,Rimov,F
T449275_1,18.79,3000-10-02,860,3800,Rimov,F
T449275_1,19.24,3000-10-03,860,3800,Rimov,F
T449275_1,25.19,3000-10-04,860,3800,Rimov,F
T449275_1,29.66,3000-10-05,860,3800,Rimov,F
T449275_1,35.35,3000-10-06,860,3800,Rimov,F
T449275_1,15.27,3000-10-07,860,3800,Rimov,F
T449275_1,30.69,3000-10-08,860,3800,Rimov,F
T449275_1,46.25,3000-10-09,860,3800,Rimov,F
T449275_1,21.4,3000-10-10,860,3800,Rimov,F
T449275_1,42.62,3000-10-11,860,3800,Rimov,F
T449275_1,62.06,3000-10-12,860,3800,Rimov,F
T449275_1,49.29,3000-10-13,860,3800,Rimov,F
T449275_1,26.22,3000-10-14,860,3800,Rimov,F
T449275_1,13.48,3000-10-15,860,3800,Rimov,F
T449275_1,16.97,3000-10-16,860,3800,Rimov,F
T449275_1,14.71,3000-10-17,860,3800,Rimov,F
T449275_1,24.34,3000-10-18,860,3800,Rimov,F
T449275_1,16.79,3000-10-19,860,3800,Rimov,F
T449275_1,20.93,3000-10-20,860,3800,Rimov,F
T449275_1,25.43,3000-10-21,860,3800,Rimov,F
T449275_1,22.94,3000-10-22,860,3800,Rimov,F
T449275_1,25.94,3000-10-23,860,3800,Rimov,F
T449275_1,30.24,3000-10-24,860,3800,Rimov,F
T449275_1,22.32,3000-10-25,860,3800,Rimov,F
T449275_1,26.86,3000-10-26,860,3800,Rimov,F
T449275_1,27.32,3000-10-27,860,3800,Rimov,F
T449275_1,14.96,3000-10-28,860,3800,Rimov,F
T449275_1,31.2,3000-10-29,860,3800,Rimov,F
T449275_1,19.74,3000-10-30,860,3800,Rimov,F
T449275_1,26.47,3000-10-31,860,3800,Rimov,F
T449275_1,30.51,3000-11-01,860,3800,Rimov,F
T449275_1,16.61,3000-11-02,860,3800,Rimov,F
T449275_1,9.69,3000-11-03,860,3800,Rimov,F
T449275_1,11.44,3000-11-04,860,3800,Rimov,F
T449275_1,22.08,3000-11-05,860,3800,Rimov,F
T449275_1,15.02,3000-11-06,860,3800,Rimov,F
T449275_1,15.66,3000-11-07,860,3800,Rimov,F
T449275_1,32.15,3000-11-08,860,3800,Rimov,F
T449275_1,22.61,3000-11-09,860,3800,Rimov,F
T449275_1,20.01,3000-11-10,860,3800,Rimov,F
T449275_1,11.75,3000-11-11,860,3800,Rimov,F
T449275_1,20.85,3000-11-12,860,3800,Rimov,F
T449275_1,4.79,3000-11-13,860,3800,Rimov,F
T449275_1,18.54,3000-11-14,860,3800,Rimov,F
T449275_1,17.11,3000-11-15,860,3800,Rimov,F
T449275_1,6.21,3000-11-16,860,3800,Rimov,F
T449275_1,7.77,3000-11-17,860,3800,Rimov,F
T449275_1,8.9,3000-11-18,860,3800,Rimov,F
T449275_1,12.11,3000-11-19,860,3800,Rimov,F
T449275_1,9.9,3000-11-20,860,3800,Rimov,F
T449276_1,22.8,3000-07-14,1030,6150,Rimov,F
T449276_1,59.91,3000-07-15,1030,6150,Rimov,F
T449276_1,29.4,3000-07-16,1030,6150,Rimov,F
T449276_1,5.18,3000-07-17,1030,6150,Rimov,F
T449276_1,13.37,3000-07-18,1030,6150,Rimov,F
T449276_1,29.85,3000-07-19,1030,6150,Rimov,F
T449276_1,13.04,3000-07-20,1030,6150,Rimov,F
T449276_1,3.5,3000-07-21,1030,6150,Rimov,F
T449276_1,15.96,3000-07-22,1030,6150,Rimov,F
T449276_1,11.68,3000-07-23,1030,6150,Rimov,F
T449276_1,29.67,3000-07-24,1030,6150,Rimov,F
T449276_1,38.79,3000-07-25,1030,6150,Rimov,F
T449276_1,58.57,3000-07-26,1030,6150,Rimov,F
T449276_1,19.9,3000-07-27,1030,6150,Rimov,F
T449276_1,7.69,3000-07-28,1030,6150,Rimov,F
T449276_1,22.58,3000-07-29,1030,6150,Rimov,F
T449276_1,21.65,3000-07-30,1030,6150,Rimov,F
T449276_1,6.62,3000-07-31,1030,6150,Rimov,F
T449276_1,2.48,3000-08-03,1030,6150,Rimov,F
T449276_1,22.64,3000-08-04,1030,6150,Rimov,F
T449276_1,11.88,3000-08-12,1030,6150,Rimov,F
T449276_1,8.16,3000-08-13,1030,6150,Rimov,F
T449276_1,81.72,3000-09-14,1030,6150,Rimov,F
T449276_1,60.71,3000-09-15,1030,6150,Rimov,F
T449276_1,66.36,3000-09-16,1030,6150,Rimov,F
T449276_1,11.79,3000-09-17,1030,6150,Rimov,F
T449276_1,10.41,3000-09-18,1030,6150,Rimov,F
T449276_1,18.76,3000-09-19,1030,6150,Rimov,F
T449276_1,7.53,3000-09-20,1030,6150,Rimov,F
T449276_1,13.63,3000-09-21,1030,6150,Rimov,F
T449276_1,14.9,3000-09-22,1030,6150,Rimov,F
T449276_1,16.66,3000-09-23,1030,6150,Rimov,F
T449276_1,14,3000-09-24,1030,6150,Rimov,F
T449276_1,7.1,3000-09-25,1030,6150,Rimov,F
T449276_1,18.49,3000-09-27,1030,6150,Rimov,F
T449276_1,17.39,3000-09-28,1030,6150,Rimov,F
T449276_1,14.3,3000-09-29,1030,6150,Rimov,F
T449276_1,9.05,3000-09-30,1030,6150,Rimov,F
T449276_1,14.21,3000-10-01,1030,6150,Rimov,F
T449276_1,10.67,3000-10-02,1030,6150,Rimov,F
T449276_1,11.73,3000-10-03,1030,6150,Rimov,F
T449276_1,19.92,3000-10-04,1030,6150,Rimov,F
T449276_1,22.32,3000-10-05,1030,6150,Rimov,F
T449276_1,12.75,3000-10-06,1030,6150,Rimov,F
T449276_1,10.1,3000-10-07,1030,6150,Rimov,F
T449276_1,69.31,3000-10-08,1030,6150,Rimov,F
T449276_1,63.22,3000-10-09,1030,6150,Rimov,F
T449276_1,9.65,3000-10-10,1030,6150,Rimov,F
T449276_1,11.7,3000-10-11,1030,6150,Rimov,F
T449276_1,9,3000-10-12,1030,6150,Rimov,F
T449276_1,5.92,3000-10-13,1030,6150,Rimov,F
T449276_1,14.33,3000-10-14,1030,6150,Rimov,F
T449276_1,10.83,3000-10-15,1030,6150,Rimov,F
T449276_1,11.35,3000-10-16,1030,6150,Rimov,F
T449276_1,16.54,3000-10-17,1030,6150,Rimov,F
T449276_1,5.29,3000-10-18,1030,6150,Rimov,F
T449276_1,9.81,3000-10-19,1030,6150,Rimov,F
T449276_1,9.7,3000-10-20,1030,6150,Rimov,F
T449276_1,11.57,3000-10-21,1030,6150,Rimov,F
