fishid,diel_period,date,med.activ,mean.activ,sd.activ,tl_mm,weight_g,sex,lake,pit_id
T412102,day,2015-09-13,0.00152624449600131,0.0247076738700182,0.0663693746764587,1000,6300,M,Most,900108001617774
T412102,night,2015-09-14,0.0207682082403303,0.0241335124325473,0.0199505947376292,1000,6300,M,Most,900108001617774
T412102,day,2015-09-14,0.0211937220489304,0.0314098718775521,0.0326979278267883,1000,6300,M,Most,900108001617774
T412102,night,2015-09-15,0.00747097717042947,0.0159226748864287,0.0248509091436269,1000,6300,M,Most,900108001617774
T412102,night,2015-09-16,0.00463633660192603,0.0275769143148129,0.0523317580284301,1000,6300,M,Most,900108001617774
T412102,day,2015-09-16,0.00071391904391077,0.00233438765877285,0.00387863002956994,1000,6300,M,Most,900108001617774
T412102,night,2015-09-17,0.00126998007299652,0.0239008491365353,0.0479877252010172,1000,6300,M,Most,900108001617774
T412102,day,2015-09-17,0.00193997442550248,0.00477845047516184,0.00924658459729482,1000,6300,M,Most,900108001617774
T412102,night,2015-09-18,0.00982294384197061,0.0475101327073387,0.09707658638476,1000,6300,M,Most,900108001617774
T412102,day,2015-09-18,0.200607294650846,0.198746647346316,0.138656476523727,1000,6300,M,Most,900108001617774
T412102,night,2015-09-19,0.0150599462118611,0.0436621949908714,0.0624520756144376,1000,6300,M,Most,900108001617774
T412102,day,2015-09-19,0.0713038593826188,0.0593965134532976,0.0196901641774215,1000,6300,M,Most,900108001617774
T412102,night,2015-09-20,0.00083821730986681,0.0147008332366707,0.0318730592813058,1000,6300,M,Most,900108001617774
T412102,day,2015-09-20,0.001857030890244,0.0326920122416487,0.0899185671473971,1000,6300,M,Most,900108001617774
T412102,night,2015-09-21,0.00177826290454557,0.0206583518847082,0.0448311375363908,1000,6300,M,Most,900108001617774
T412102,day,2015-09-21,0.00278372492134491,0.033406067722021,0.071016673955701,1000,6300,M,Most,900108001617774
T412102,night,2015-09-22,0.0794109650656112,0.0850461797506854,0.0608364748869511,1000,6300,M,Most,900108001617774
T412102,day,2015-09-22,0.20236743949242,0.148073274597786,0.100430590150853,1000,6300,M,Most,900108001617774
T412102,night,2015-09-23,0.00163453938624073,0.0061675636926313,0.010659322272708,1000,6300,M,Most,900108001617774
T412102,day,2015-09-23,0.00167894806655383,0.0392991705121936,0.0709545085050041,1000,6300,M,Most,900108001617774
T412102,night,2015-09-24,0.0154110219657016,0.0568675139802605,0.066546101060247,1000,6300,M,Most,900108001617774
T412102,day,2015-09-24,0.000439443527161545,0.00105886523233593,0.00270768033504882,1000,6300,M,Most,900108001617774
T412102,night,2015-09-25,0.0425477835468222,0.0440519797432363,0.027212022307931,1000,6300,M,Most,900108001617774
T412102,day,2015-09-25,0.0112969614167527,0.0156185275485831,0.0131581661004102,1000,6300,M,Most,900108001617774
T412102,night,2015-09-26,0.0202145803576246,0.0246674328182912,0.0188162611307808,1000,6300,M,Most,900108001617774
T412102,day,2015-09-26,0.0123604237290215,0.0214035534222767,0.0274411704721851,1000,6300,M,Most,900108001617774
T412102,night,2015-09-27,0.0122807809024321,0.0250413549696148,0.0321678400713339,1000,6300,M,Most,900108001617774
T412102,day,2015-09-27,0.0153370571186412,0.0211899544102087,0.0197125839135654,1000,6300,M,Most,900108001617774
T412102,night,2015-09-28,0.00344176345824595,0.026641563953181,0.110014247165654,1000,6300,M,Most,900108001617774
T412102,day,2015-09-28,0.0148383635725477,0.0266282766352528,0.0307638868076767,1000,6300,M,Most,900108001617774
T412102,night,2015-09-29,0.0188954051013476,0.0261175592910941,0.0255989422457616,1000,6300,M,Most,900108001617774
T412102,day,2015-09-29,0.00156033722428676,0.0051558227668042,0.0106787418963329,1000,6300,M,Most,900108001617774
T412102,night,2015-09-30,0.0178946953785718,0.025145919168516,0.020576787660374,1000,6300,M,Most,900108001617774
T412102,day,2015-09-30,0.00844685707530032,0.0138968277612416,0.0141576669372799,1000,6300,M,Most,900108001617774
T412102,night,2015-10-01,0.0347463344867689,0.0347927672930186,0.0237201991074178,1000,6300,M,Most,900108001617774
T412102,day,2015-10-01,0.0174927021340076,0.0275608251728927,0.0315974892617015,1000,6300,M,Most,900108001617774
T412102,night,2015-10-02,0.0078359803397445,0.0251935148676166,0.0310766490929338,1000,6300,M,Most,900108001617774
T412102,day,2015-10-02,0.00259781393943331,0.00735338807911712,0.00977026956961557,1000,6300,M,Most,900108001617774
T412102,night,2015-10-03,0.00943955507960235,0.0198020201546813,0.0236875343256652,1000,6300,M,Most,900108001617774
T412102,day,2015-10-03,0.021109677510385,0.028774500439525,0.0267903574759468,1000,6300,M,Most,900108001617774
T412102,night,2015-10-04,0.00316483126146667,0.0241907150218628,0.0477962076972709,1000,6300,M,Most,900108001617774
T412102,day,2015-10-04,0.0111490700610184,0.0202152172813645,0.0253319369592452,1000,6300,M,Most,900108001617774
T412102,night,2015-10-05,0.0339054716558823,0.0666715122760755,0.0786523063968853,1000,6300,M,Most,900108001617774
T412102,day,2015-10-05,0.00202712874492616,0.00564627503979717,0.00911822881418126,1000,6300,M,Most,900108001617774
T412102,night,2015-10-06,0.0270939776833954,0.0360231052109168,0.0318519007258174,1000,6300,M,Most,900108001617774
T412102,day,2015-10-06,0.0116712304557561,0.0211980376940516,0.0225302988663026,1000,6300,M,Most,900108001617774
T412102,night,2015-10-07,0.0316583755713971,0.0793312005936984,0.0970002315178198,1000,6300,M,Most,900108001617774
T412102,day,2015-10-07,0.0436268581107697,0.0652186961901415,0.0579078814130487,1000,6300,M,Most,900108001617774
T412102,night,2015-10-08,0.0322450808158728,0.0412490946565534,0.0315528286995012,1000,6300,M,Most,900108001617774
T412102,day,2015-10-08,0.0205310555302764,0.0328058554637338,0.0308689702414704,1000,6300,M,Most,900108001617774
T412102,night,2015-10-09,0.02266669253169,0.0306251169461435,0.0297848060280891,1000,6300,M,Most,900108001617774
T412102,day,2015-10-09,0.00660099737076141,0.0106316151847947,0.0105306994419129,1000,6300,M,Most,900108001617774
T412102,night,2015-10-10,0.0263948245719886,0.0327805406721144,0.0276190598825465,1000,6300,M,Most,900108001617774
T412102,day,2015-10-10,0.0377781812044547,0.0445414012004987,0.0343821692266427,1000,6300,M,Most,900108001617774
T412102,night,2015-10-11,0.0274420857985738,0.0320048912640095,0.0338715452218458,1000,6300,M,Most,900108001617774
T412102,day,2015-10-11,0.0175389571511756,0.0255970733973842,0.0271450215713683,1000,6300,M,Most,900108001617774
T412102,night,2015-10-12,0.000979145337821235,0.00669814160522098,0.0122198536396238,1000,6300,M,Most,900108001617774
T412102,day,2015-10-12,0.0157710545232882,0.0251225449951591,0.0319940923942757,1000,6300,M,Most,900108001617774
T412102,night,2015-10-13,0.00211921709218013,0.00642956822709416,0.00984741660910808,1000,6300,M,Most,900108001617774
T412102,day,2015-10-13,0.0201175589660759,0.0274285835013622,0.025329984211952,1000,6300,M,Most,900108001617774
T412102,night,2015-10-14,0.021737556109414,0.0576514336289108,0.0797378497322885,1000,6300,M,Most,900108001617774
T412102,day,2015-10-14,0.0353411104010306,0.0478703942718477,0.0451474886395244,1000,6300,M,Most,900108001617774
T412102,night,2015-10-15,0.0171368836399156,0.025522608542839,0.025809789444124,1000,6300,M,Most,900108001617774
T412102,day,2015-10-15,0.0262317789270329,0.0373091316043364,0.0303909274945249,1000,6300,M,Most,900108001617774
T412102,night,2015-10-16,0.0167024761389905,0.0311875415174028,0.0418819874225781,1000,6300,M,Most,900108001617774
T412102,day,2015-10-16,0.0192813698357626,0.0229977526002457,0.0187213824681871,1000,6300,M,Most,900108001617774
T412102,night,2015-10-17,0.0227437255599122,0.0360299493229881,0.0332194303925919,1000,6300,M,Most,900108001617774
T412102,day,2015-10-17,0.0431574428251643,0.0491102043176103,0.0349441158262092,1000,6300,M,Most,900108001617774
T412102,night,2015-10-18,0.00093647878545571,0.0151922868803723,0.0463122735552174,1000,6300,M,Most,900108001617774
T412102,day,2015-10-18,0.00065628335125967,0.00174320916762212,0.00321776546141662,1000,6300,M,Most,900108001617774
T412102,night,2015-10-19,0.0138563651554408,0.0445092666124518,0.0620259054001911,1000,6300,M,Most,900108001617774
T412102,day,2015-10-19,0.0309347504929649,0.0580873013906549,0.0689855332609808,1000,6300,M,Most,900108001617774
T412102,night,2015-10-20,0.00150950080433216,0.0177853537205448,0.0366362430523993,1000,6300,M,Most,900108001617774
T412102,day,2015-10-20,0.00033177270391805,0.00075564564435057,0.00183996905336009,1000,6300,M,Most,900108001617774
T412102,night,2015-10-21,0.00075478821823836,0.0071129839867158,0.015784233430802,1000,6300,M,Most,900108001617774
T412102,day,2015-10-21,0.00015150945872062,0.000254395089333149,0.000279058983600546,1000,6300,M,Most,900108001617774
T412102,night,2015-10-22,0.00101394271131856,0.0249760559299374,0.0448076309213745,1000,6300,M,Most,900108001617774
T412102,day,2015-10-22,0.00042978351098156,0.00263177117710918,0.00531631187128125,1000,6300,M,Most,900108001617774
T412102,night,2015-10-23,0.00285344568066688,0.0129736828750013,0.0216881301132735,1000,6300,M,Most,900108001617774
T412102,day,2015-10-23,0.00824594323632251,0.0157675410998273,0.0160431851606446,1000,6300,M,Most,900108001617774
T412102,night,2015-10-24,0.0191576551216053,0.0264932746058824,0.0266886961593347,1000,6300,M,Most,900108001617774
T412102,day,2015-10-24,0.0265416755429978,0.0380416556117262,0.0326902842134401,1000,6300,M,Most,900108001617774
T412102,night,2015-10-25,0.0167866803515782,0.0386282592440908,0.0502949819046747,1000,6300,M,Most,900108001617774
T412102,day,2015-10-25,0.00505085511170246,0.0436787366975509,0.0642155607453356,1000,6300,M,Most,900108001617774
T412102,night,2015-10-26,0.0164426112297027,0.0196835350518781,0.0151739533406269,1000,6300,M,Most,900108001617774
T412102,day,2015-10-26,0.0163298186131465,0.0214303480209306,0.0159294294347343,1000,6300,M,Most,900108001617774
T412102,night,2015-10-27,0.0361035015751206,0.0593962331259658,0.0625839917958934,1000,6300,M,Most,900108001617774
T412102,day,2015-10-27,0.0112632854742514,0.0517130676750108,0.0707876396376916,1000,6300,M,Most,900108001617774
T412102,night,2015-10-28,0.0432899242639826,0.0489786291879801,0.0321851783564503,1000,6300,M,Most,900108001617774
T412102,day,2015-10-28,0.0268181884717414,0.0497987682519407,0.0517123410741058,1000,6300,M,Most,900108001617774
T412102,night,2015-10-29,0.0547700570493356,0.0681058726105924,0.0485319636419355,1000,6300,M,Most,900108001617774
T412102,day,2015-10-29,0.0399978738655549,0.0581215366891461,0.0553045773061888,1000,6300,M,Most,900108001617774
T412102,night,2015-10-30,0.0557928989723622,0.0626599265817551,0.0425863463344614,1000,6300,M,Most,900108001617774
T412102,day,2015-10-30,0.0330183543420109,0.0543798638435556,0.0519251177357088,1000,6300,M,Most,900108001617774
T412102,night,2015-10-31,0.0701687617920711,0.0764051269825848,0.0464783594496762,1000,6300,M,Most,900108001617774
T412102,day,2015-10-31,0.0551731787976893,0.0728039639334052,0.0714310004941411,1000,6300,M,Most,900108001617774
T412102,night,2015-11-01,0.0219960453317276,0.0399808620879,0.0426251975715634,1000,6300,M,Most,900108001617774
T412102,day,2015-11-01,0.0011341322206448,0.00897951699625233,0.0272121098241221,1000,6300,M,Most,900108001617774
T412102,night,2015-11-02,0.013080280603925,0.0219653563134245,0.022919663618676,1000,6300,M,Most,900108001617774
T412102,day,2015-11-02,0.00280432166649204,0.0106437600697468,0.0189035623125315,1000,6300,M,Most,900108001617774
T412102,night,2015-11-03,0.020926913456441,0.0284411478053953,0.0289157858522345,1000,6300,M,Most,900108001617774
T412102,day,2015-11-03,0.00924377611437274,0.0197352176372511,0.0228994664566425,1000,6300,M,Most,900108001617774
T412102,night,2015-11-04,0.0392746769170364,0.0444320394438251,0.0302691684068685,1000,6300,M,Most,900108001617774
T412102,day,2015-11-04,0.0211307150241569,0.0311752037314193,0.0319883071822363,1000,6300,M,Most,900108001617774
T412102,night,2015-11-05,0.0366382833649071,0.0356699670912731,0.0226104955507297,1000,6300,M,Most,900108001617774
T412102,day,2015-11-05,0.0464003519638657,0.0594651686952465,0.0406403669337491,1000,6300,M,Most,900108001617774
T412102,night,2015-11-06,0.0411608070191533,0.0493649597977337,0.0396835719773105,1000,6300,M,Most,900108001617774
T412102,day,2015-11-06,0.0649590802414276,0.0709168014066358,0.0436512892678575,1000,6300,M,Most,900108001617774
T412102,night,2015-11-07,0.0297981022916416,0.046358885665998,0.0441309227290087,1000,6300,M,Most,900108001617774
T412102,day,2015-11-07,0.0410030123246886,0.0538602032571085,0.0421351490510517,1000,6300,M,Most,900108001617774
T412102,night,2015-11-08,0.0578924036052444,0.0656528480940528,0.0484062595141521,1000,6300,M,Most,900108001617774
T412102,day,2015-11-08,0.0389809836056602,0.0505687078502829,0.0401592490309364,1000,6300,M,Most,900108001617774
T412102,night,2015-11-09,0.0549291596780936,0.0742084247753795,0.0602945735958618,1000,6300,M,Most,900108001617774
T412102,day,2015-11-09,0.0620443301564171,0.0667127527351359,0.0396122802662489,1000,6300,M,Most,900108001617774
T412102,night,2015-11-10,0.106239987595866,0.092431124720835,0.0514356766696499,1000,6300,M,Most,900108001617774
T412102,day,2015-11-10,0.0419964717554651,0.0525846893466491,0.0397044109137232,1000,6300,M,Most,900108001617774
T412102,night,2015-11-11,0.0423117387613305,0.059398213362276,0.0551263071772481,1000,6300,M,Most,900108001617774
T412102,day,2015-11-11,0.0274713919322332,0.0324750943035091,0.0220653518437523,1000,6300,M,Most,900108001617774
T412102,night,2015-11-12,0.0643102009830226,0.0797815491429456,0.0598034275099422,1000,6300,M,Most,900108001617774
T412102,day,2015-11-12,0.042158258402987,0.0547397301673324,0.0399209639791135,1000,6300,M,Most,900108001617774
T412102,night,2015-11-13,0.0702402152380257,0.0786358438920296,0.0553976453905786,1000,6300,M,Most,900108001617774
T412102,day,2015-11-13,0.0399481696998057,0.0485601200987853,0.0328177576832161,1000,6300,M,Most,900108001617774
T412102,night,2015-11-14,0.0337902902429715,0.0430902158430384,0.0394854782358819,1000,6300,M,Most,900108001617774
T412102,day,2015-11-14,0.0280619958618411,0.0312575206512167,0.0200942274516755,1000,6300,M,Most,900108001617774
T412102,night,2015-11-15,0.0625055885665266,0.0687176485972395,0.0462321945343365,1000,6300,M,Most,900108001617774
T412102,day,2015-11-15,0.0489225298136175,0.0575352993198993,0.0374031889911608,1000,6300,M,Most,900108001617774
T412102,night,2015-11-16,0.0592931896279998,0.0640282584817849,0.038320953553397,1000,6300,M,Most,900108001617774
T412102,day,2015-11-16,0.0502375340292497,0.0605693622706467,0.0373078995666718,1000,6300,M,Most,900108001617774
T412102,night,2015-11-17,0.0823545059748111,0.0812321616732196,0.037310713369144,1000,6300,M,Most,900108001617774
T412102,day,2015-11-17,0.0335650340836027,0.0427900614980212,0.041945213484787,1000,6300,M,Most,900108001617774
T412102,night,2015-11-18,0.0394218760545759,0.0583004345597342,0.0546097520960764,1000,6300,M,Most,900108001617774
T412102,day,2015-11-18,0.0706692147963389,0.0820324947820874,0.0546916854557779,1000,6300,M,Most,900108001617774
T412102,night,2015-11-19,0.0486369972284696,0.0604317183935453,0.0465527932991655,1000,6300,M,Most,900108001617774
T412102,day,2015-11-19,0.0496660026699507,0.0490140384683673,0.0325024279223586,1000,6300,M,Most,900108001617774
T412102,night,2015-11-20,0.0402983092540039,0.0557688683351918,0.0588644524919736,1000,6300,M,Most,900108001617774
T412102,day,2015-11-20,0.0294725282780344,0.0393078519474022,0.0315964631601135,1000,6300,M,Most,900108001617774
T412103,night,2015-06-01,0.105299470256553,0.105475353565287,0.0605582950922433,1120,8400,M,Most,900108000724920
T412103,day,2015-06-01,0.0240578552500314,0.0403162090922497,0.0429244328095646,1120,8400,M,Most,900108000724920
T412103,night,2015-06-02,0.0164580915555537,0.0130554118253366,0.00914268697079799,1120,8400,M,Most,900108000724920
T412103,day,2015-06-02,0.0790078716846267,0.0779916759729293,0.0408270909175209,1120,8400,M,Most,900108000724920
T412103,night,2015-06-03,0.0546612758668556,0.0705406693175126,0.0487069348141417,1120,8400,M,Most,900108000724920
T412103,day,2015-06-03,0.055030313348711,0.0899222026017557,0.106659564425663,1120,8400,M,Most,900108000724920
T412103,night,2015-06-04,0.0298372696133296,0.0264371667866612,0.00721218472339231,1120,8400,M,Most,900108000724920
T412103,day,2015-06-04,0.0470890761972084,0.0487986531726884,0.0252729575686523,1120,8400,M,Most,900108000724920
T412103,night,2015-06-05,0.0120169324752142,0.0120229692985799,2.68275739394106e-05,1120,8400,M,Most,900108000724920
T412103,day,2015-06-05,0.0121512466535842,0.0121532824044932,2.75079225805094e-05,1120,8400,M,Most,900108000724920
T412103,night,2015-06-06,0.00154110956222343,0.00535726264661152,0.00532706241568115,1120,8400,M,Most,900108000724920
T412103,day,2015-06-06,0.015321799925661,0.0138658400826647,0.0029567345433581,1120,8400,M,Most,900108000724920
T412103,day,2015-06-07,0.0244298595050808,0.0190544750465071,0.0121903902706998,1120,8400,M,Most,900108000724920
T412103,night,2015-06-07,0.00905881812813161,0.00939337055881939,0.00502522819974929,1120,8400,M,Most,900108000724920
T412103,night,2015-06-08,0.222358400285281,0.192421773762049,0.146953645142709,1120,8400,M,Most,900108000724920
T412103,day,2015-06-08,0.0427394876383396,0.098356622439374,0.108410758128284,1120,8400,M,Most,900108000724920
T412103,night,2015-06-09,0.0106118830399705,0.0125715512123518,0.00620255724986177,1120,8400,M,Most,900108000724920
T412103,day,2015-06-09,0.0373925260438727,0.0691676744141168,0.0605325596677946,1120,8400,M,Most,900108000724920
T412103,night,2015-06-10,0.034321295246023,0.0382509644269357,0.0213523388379569,1120,8400,M,Most,900108000724920
T412103,day,2015-06-10,0.0385791123143177,0.0458399355152725,0.0298916283721423,1120,8400,M,Most,900108000724920
T412103,night,2015-06-11,0.0296756546593972,0.0307399244021651,0.0166291388605197,1120,8400,M,Most,900108000724920
T412103,day,2015-06-11,0.0382232630140412,0.0411729034938267,0.0291731960439879,1120,8400,M,Most,900108000724920
T412103,night,2015-06-12,0.0188096655715743,0.0197705311369079,0.0142059367237173,1120,8400,M,Most,900108000724920
T412103,day,2015-06-12,0.0323489621101319,0.0808021444838043,0.0883063006042967,1120,8400,M,Most,900108000724920
T412103,night,2015-06-13,0.0631518975091566,0.0554949538856525,0.0274857593621773,1120,8400,M,Most,900108000724920
T412103,day,2015-06-13,0.0101863921568924,0.0424847502392417,0.0501544391989868,1120,8400,M,Most,900108000724920
T412103,night,2015-06-14,0.0869964295720244,0.0803980816752757,0.036140622385286,1120,8400,M,Most,900108000724920
T412103,day,2015-06-14,0.0438942407103793,0.0476998138978562,0.0193998359281849,1120,8400,M,Most,900108000724920
T412103,night,2015-06-15,0.0287943695353236,0.0436402954797892,0.040550899168563,1120,8400,M,Most,900108000724920
T412103,day,2015-06-15,0.053847184923269,0.0811331549398533,0.0700389849033861,1120,8400,M,Most,900108000724920
T412103,night,2015-06-16,0.0433662207561802,0.0683094840843258,0.0576620011128865,1120,8400,M,Most,900108000724920
T412103,day,2015-06-16,0.140363726960274,0.137017123577118,0.0975348040164402,1120,8400,M,Most,900108000724920
T412103,night,2015-06-17,0.0134023545467743,0.0248735212399835,0.073020472590818,1120,8400,M,Most,900108000724920
T412103,day,2015-06-17,0.0106636348906027,0.0114500311937328,0.00576262149323574,1120,8400,M,Most,900108000724920
T412103,night,2015-06-18,0.0507810583400048,0.0727624290570159,0.0655536238748609,1120,8400,M,Most,900108000724920
T412103,day,2015-06-18,0.101653790132722,0.113681150844821,0.0701594004878146,1120,8400,M,Most,900108000724920
T412103,night,2015-06-19,0.095463778673615,0.0902426261996719,0.0391336714066838,1120,8400,M,Most,900108000724920
T412103,day,2015-06-19,0.173946777652978,0.161832658286069,0.0947554793800425,1120,8400,M,Most,900108000724920
T412103,night,2015-06-20,0.0398441152852329,0.0494009385929038,0.0370712542994186,1120,8400,M,Most,900108000724920
T412103,day,2015-06-20,0.0785227327099966,0.10114728102867,0.0703855622901824,1120,8400,M,Most,900108000724920
T412103,night,2015-06-21,0.0457011602895101,0.0786486104780568,0.0678481953761798,1120,8400,M,Most,900108000724920
T412103,day,2015-06-21,0.137571541621682,0.135746329361213,0.0812631211865104,1120,8400,M,Most,900108000724920
T412103,night,2015-06-22,0.0507470022986749,0.0603953927170417,0.042247321505066,1120,8400,M,Most,900108000724920
T412103,day,2015-06-22,0.164965352172763,0.168898422237804,0.0754636189132742,1120,8400,M,Most,900108000724920
T412103,night,2015-06-23,0.025216481333438,0.0485677728155243,0.0434258397215175,1120,8400,M,Most,900108000724920
T412103,day,2015-06-23,0.0841237345290632,0.0953336135186512,0.0652435651263042,1120,8400,M,Most,900108000724920
T412103,night,2015-06-24,0.121472847864666,0.133012415145429,0.0875757490986158,1120,8400,M,Most,900108000724920
T412103,day,2015-06-24,0.0930621291376075,0.101759700348109,0.0646003081381834,1120,8400,M,Most,900108000724920
T412103,night,2015-06-25,0.0300460067698574,0.0502895394880093,0.0486970888537529,1120,8400,M,Most,900108000724920
T412103,day,2015-06-25,0.0600328993479431,0.0643777208456128,0.0464328690392916,1120,8400,M,Most,900108000724920
T412103,night,2015-06-26,0.0208482312633208,0.0400367198142307,0.0870937113344884,1120,8400,M,Most,900108000724920
T412103,day,2015-06-26,0.0277792665227386,0.0344050450249531,0.028014106184374,1120,8400,M,Most,900108000724920
T412103,day,2015-06-27,0.0294131049072818,0.0540427123869748,0.0448099225999075,1120,8400,M,Most,900108000724920
T412103,night,2015-06-27,0.11739076735812,0.130678103101541,0.0866317361982488,1120,8400,M,Most,900108000724920
T412103,night,2015-06-28,0.0993778136862292,0.113668970004606,0.071908317202207,1120,8400,M,Most,900108000724920
T412103,day,2015-06-28,0.124770287676015,0.129821266778012,0.0714858691302133,1120,8400,M,Most,900108000724920
T412103,night,2015-06-29,0.0866619949632639,0.0670641337286743,0.0341063522421614,1120,8400,M,Most,900108000724920
T412103,day,2015-06-29,0.0419858240037354,0.0570339367331868,0.0357877888103923,1120,8400,M,Most,900108000724920
T412103,night,2015-06-30,0.0202940439229653,0.0191415282237944,0.00908467181889795,1120,8400,M,Most,900108000724920
T412103,day,2015-06-30,0.0484813501863069,0.0471804796531733,0.0133902166071152,1120,8400,M,Most,900108000724920
T412103,night,2015-07-01,0.0426585792043997,0.03704605976264,0.0137473465283383,1120,8400,M,Most,900108000724920
T412103,day,2015-07-01,0.0306796290839704,0.0359783366023784,0.00620224020509118,1120,8400,M,Most,900108000724920
T412103,day,2015-07-02,0.022510777642877,0.0330921224884181,0.0254328537162529,1120,8400,M,Most,900108000724920
T412103,night,2015-07-02,0.161863471443994,0.152354962665668,0.0363241552240265,1120,8400,M,Most,900108000724920
T412103,night,2015-07-03,0.0217448247975661,0.0207922023900463,0.0065086478693171,1120,8400,M,Most,900108000724920
T412103,day,2015-07-03,0.032072308315831,0.090430749756079,0.0955614831549514,1120,8400,M,Most,900108000724920
T412103,night,2015-07-05,0.0119049511214346,0.0106958130411015,0.00504540819586166,1120,8400,M,Most,900108000724920
T412103,night,2015-07-06,0.00356237299263079,0.00592463744399445,0.00404412978074406,1120,8400,M,Most,900108000724920
T412103,day,2015-07-06,0.215596847735667,0.195384363916722,0.103664411069432,1120,8400,M,Most,900108000724920
T412103,night,2015-07-07,0.0206976557330217,0.0283561145795297,0.0246472471851954,1120,8400,M,Most,900108000724920
T412103,day,2015-07-07,0.200556834170532,0.208424758488206,0.0756317948888545,1120,8400,M,Most,900108000724920
T412103,night,2015-07-08,0.249312965816771,0.219186709755809,0.135533990831287,1120,8400,M,Most,900108000724920
T412103,day,2015-07-08,0.16300855369013,0.164900569509038,0.099392532356484,1120,8400,M,Most,900108000724920
T412103,night,2015-07-09,0.0969130850912208,0.123833730760676,0.0957656915960957,1120,8400,M,Most,900108000724920
T412103,day,2015-07-09,0.208394922063409,0.193359375195816,0.0786980545898914,1120,8400,M,Most,900108000724920
T412103,night,2015-07-10,0.0570130204913019,0.0611289648105903,0.0342946770414087,1120,8400,M,Most,900108000724920
T412103,day,2015-07-10,0.177425149167853,0.160132613469529,0.071417596500213,1120,8400,M,Most,900108000724920
T412103,night,2015-07-11,0.125582994008619,0.155038179772362,0.131882330920459,1120,8400,M,Most,900108000724920
T412103,day,2015-07-11,0.129136782002575,0.128269300249071,0.0893073002401511,1120,8400,M,Most,900108000724920
T412103,night,2015-07-12,0.0841314243105823,0.101859719119201,0.0779975577406987,1120,8400,M,Most,900108000724920
T412103,day,2015-07-12,0.18009064557889,0.1703605150726,0.0760227359328188,1120,8400,M,Most,900108000724920
T412103,night,2015-07-13,0.0550115510084942,0.0825461696838421,0.0639798027586722,1120,8400,M,Most,900108000724920
T412103,day,2015-07-13,0.122397106152459,0.125257255578286,0.0674537977267127,1120,8400,M,Most,900108000724920
T412103,night,2015-07-14,0.120372836485136,0.128183325662597,0.0706834044179285,1120,8400,M,Most,900108000724920
T412103,day,2015-07-14,0.105555548435216,0.112306213268225,0.0565070570031736,1120,8400,M,Most,900108000724920
T412103,night,2015-07-15,0.0458345625045023,0.0456754821772573,0.0289321553465687,1120,8400,M,Most,900108000724920
T412103,day,2015-07-15,0.172788328795541,0.17631718918056,0.0744201104893783,1120,8400,M,Most,900108000724920
T412103,night,2015-07-16,0.0452999279910415,0.0680477918342779,0.0560274619325906,1120,8400,M,Most,900108000724920
T412103,day,2015-07-16,0.153106320394815,0.151545133901381,0.0817907884064977,1120,8400,M,Most,900108000724920
T412103,night,2015-07-17,0.0299114138011013,0.0464218585356872,0.0462836535244204,1120,8400,M,Most,900108000724920
T412103,day,2015-07-17,0.0153155302769044,0.0236678577856564,0.0360218207194495,1120,8400,M,Most,900108000724920
T412103,night,2015-07-18,0.0258122883122732,0.0434370457037691,0.0405250832905919,1120,8400,M,Most,900108000724920
T412103,day,2015-07-18,0.028155938128172,0.0373859407713664,0.032791107649775,1120,8400,M,Most,900108000724920
T412103,night,2015-07-19,0.0299757296407957,0.0569982969958931,0.0589948272122146,1120,8400,M,Most,900108000724920
T412103,day,2015-07-19,0.0258898580787701,0.0464352814788131,0.058601240456418,1120,8400,M,Most,900108000724920
T412103,night,2015-07-20,0.0738874464422799,0.0722217222339522,0.0453488407787967,1120,8400,M,Most,900108000724920
T412103,day,2015-07-20,0.0412168183694341,0.0809020797115829,0.089053018005046,1120,8400,M,Most,900108000724920
T412103,night,2015-07-21,0.0826173803550704,0.122917251477069,0.113505770585831,1120,8400,M,Most,900108000724920
T412103,day,2015-07-21,0.127297605310753,0.138446560428564,0.0856717935592888,1120,8400,M,Most,900108000724920
T412103,night,2015-07-22,0.161619314039099,0.160914491540012,0.110490768338067,1120,8400,M,Most,900108000724920
T412103,day,2015-07-22,0.0951095998212867,0.113728494359794,0.0866377567130887,1120,8400,M,Most,900108000724920
T412103,night,2015-07-23,0.152779721702635,0.15288670298487,0.0947348107645694,1120,8400,M,Most,900108000724920
T412103,day,2015-07-23,0.202326397709682,0.194388467069783,0.0980002957877895,1120,8400,M,Most,900108000724920
T412103,night,2015-07-24,0.0659030494449778,0.106766402880204,0.109670401637275,1120,8400,M,Most,900108000724920
T412103,day,2015-07-24,0.118843541239934,0.134925297538536,0.0982672794589162,1120,8400,M,Most,900108000724920
T412103,night,2015-07-25,0.139589149302421,0.147788049360252,0.0935772981079701,1120,8400,M,Most,900108000724920
T412103,day,2015-07-25,0.150235434497229,0.163903798796704,0.0974075997711063,1120,8400,M,Most,900108000724920
T412103,night,2015-07-26,0.164828860963262,0.173479288552109,0.0995442233766428,1120,8400,M,Most,900108000724920
T412103,day,2015-07-26,0.190203355608422,0.177059790976781,0.0864600428612416,1120,8400,M,Most,900108000724920
T412103,night,2015-07-27,0.0294724629780464,0.0314174282730294,0.0198913322635777,1120,8400,M,Most,900108000724920
T412103,day,2015-07-27,0.123846301378778,0.143335963216253,0.0937205038009753,1120,8400,M,Most,900108000724920
