fishid,ka,date,diel_period,tl_mm,weight_g,lake,sex
T449276_1,14.71,3000-09-28,day,1030,6150,Rimov,F
T449276_1,5.08,3000-09-28,night,1030,6150,Rimov,F
T449276_1,10.99,3000-09-29,day,1030,6150,Rimov,F
T449276_1,8.73,3000-09-29,night,1030,6150,Rimov,F
T449276_1,5.97,3000-09-30,day,1030,6150,Rimov,F
T449276_1,5.59,3000-09-30,night,1030,6150,Rimov,F
T449276_1,12.36,3000-10-01,day,1030,6150,Rimov,F
T449276_1,4.48,3000-10-01,night,1030,6150,Rimov,F
T449276_1,8.28,3000-10-02,day,1030,6150,Rimov,F
T449276_1,4.96,3000-10-02,night,1030,6150,Rimov,F
T449276_1,8.11,3000-10-03,day,1030,6150,Rimov,F
T449276_1,5.25,3000-10-03,night,1030,6150,Rimov,F
T449276_1,9.74,3000-10-04,day,1030,6150,Rimov,F
T449276_1,12.47,3000-10-04,night,1030,6150,Rimov,F
T449276_1,7.34,3000-10-05,day,1030,6150,Rimov,F
T449276_1,19.05,3000-10-05,night,1030,6150,Rimov,F
T449276_1,7.76,3000-10-06,day,1030,6150,Rimov,F
T449276_1,6.25,3000-10-06,night,1030,6150,Rimov,F
T449276_1,4.52,3000-10-07,day,1030,6150,Rimov,F
T449276_1,7.85,3000-10-07,night,1030,6150,Rimov,F
T449276_1,32.47,3000-10-08,day,1030,6150,Rimov,F
T449276_1,40.89,3000-10-08,night,1030,6150,Rimov,F
T449276_1,59.2,3000-10-09,day,1030,6150,Rimov,F
T449276_1,13.96,3000-10-09,night,1030,6150,Rimov,F
T449276_1,6.46,3000-10-10,day,1030,6150,Rimov,F
T449276_1,5.89,3000-10-10,night,1030,6150,Rimov,F
T449276_1,8.75,3000-10-11,day,1030,6150,Rimov,F
T449276_1,6.88,3000-10-11,night,1030,6150,Rimov,F
T449276_1,1.86,3000-10-12,day,1030,6150,Rimov,F
T449276_1,8.46,3000-10-12,night,1030,6150,Rimov,F
T449276_1,2.04,3000-10-13,day,1030,6150,Rimov,F
T449276_1,5.82,3000-10-13,night,1030,6150,Rimov,F
T449276_1,5.81,3000-10-14,day,1030,6150,Rimov,F
T449276_1,14.49,3000-10-14,night,1030,6150,Rimov,F
T449276_1,10.28,3000-10-15,day,1030,6150,Rimov,F
T449276_1,5.18,3000-10-15,night,1030,6150,Rimov,F
T449276_1,8.5,3000-10-16,day,1030,6150,Rimov,F
T449276_1,6.43,3000-10-16,night,1030,6150,Rimov,F
T449276_1,13.98,3000-10-17,day,1030,6150,Rimov,F
T449276_1,6.46,3000-10-17,night,1030,6150,Rimov,F
T449276_1,5.29,3000-10-18,night,1030,6150,Rimov,F
T449276_1,6.67,3000-10-19,day,1030,6150,Rimov,F
T449276_1,7.64,3000-10-19,night,1030,6150,Rimov,F
T449276_1,5.89,3000-10-20,day,1030,6150,Rimov,F
T449276_1,7.18,3000-10-20,night,1030,6150,Rimov,F
T449276_1,4.35,3000-10-21,day,1030,6150,Rimov,F
T449276_1,8.88,3000-10-21,night,1030,6150,Rimov,F
T449276_1,7.95,3000-10-22,day,1030,6150,Rimov,F
T449276_1,9.42,3000-10-22,night,1030,6150,Rimov,F
T449276_1,4.54,3000-10-23,day,1030,6150,Rimov,F
T449276_1,6.34,3000-10-23,night,1030,6150,Rimov,F
T449276_1,3.58,3000-10-24,day,1030,6150,Rimov,F
T449276_1,8.48,3000-10-24,night,1030,6150,Rimov,F
T449276_1,6.81,3000-10-25,day,1030,6150,Rimov,F
T449276_1,7.45,3000-10-25,night,1030,6150,Rimov,F
T449276_1,2.24,3000-10-26,day,1030,6150,Rimov,F
T449276_1,5.78,3000-10-26,night,1030,6150,Rimov,F
T449276_1,7.04,3000-10-27,day,1030,6150,Rimov,F
T449276_1,5.91,3000-10-27,night,1030,6150,Rimov,F
T449276_1,6.16,3000-10-28,night,1030,6150,Rimov,F
T449276_1,10.27,3000-10-29,day,1030,6150,Rimov,F
T449276_1,9.31,3000-10-29,night,1030,6150,Rimov,F
T449276_1,5.61,3000-10-30,day,1030,6150,Rimov,F
T449276_1,7.29,3000-10-30,night,1030,6150,Rimov,F
T449276_1,5.95,3000-10-31,day,1030,6150,Rimov,F
T449276_1,6.93,3000-10-31,night,1030,6150,Rimov,F
T449276_1,8.58,3000-11-01,day,1030,6150,Rimov,F
T449276_1,6.82,3000-11-01,night,1030,6150,Rimov,F
T449276_1,7.06,3000-11-02,night,1030,6150,Rimov,F
T449276_1,6.83,3000-11-03,day,1030,6150,Rimov,F
T449276_1,12.59,3000-11-03,night,1030,6150,Rimov,F
T449276_1,5.92,3000-11-04,day,1030,6150,Rimov,F
T449276_1,7.75,3000-11-04,night,1030,6150,Rimov,F
T449276_1,4.99,3000-11-05,day,1030,6150,Rimov,F
T449276_1,13.77,3000-11-05,night,1030,6150,Rimov,F
T449276_1,7,3000-11-06,day,1030,6150,Rimov,F
T449276_1,13.3,3000-11-06,night,1030,6150,Rimov,F
T449276_1,8.35,3000-11-07,day,1030,6150,Rimov,F
T449276_1,10.76,3000-11-07,night,1030,6150,Rimov,F
T449276_1,10.72,3000-11-08,day,1030,6150,Rimov,F
T449276_1,9.09,3000-11-08,night,1030,6150,Rimov,F
T449276_1,6.54,3000-11-09,day,1030,6150,Rimov,F
T449276_1,8.8,3000-11-09,night,1030,6150,Rimov,F
T449276_1,7.45,3000-11-10,day,1030,6150,Rimov,F
T449276_1,6.38,3000-11-10,night,1030,6150,Rimov,F
T449276_1,12.06,3000-11-11,day,1030,6150,Rimov,F
T449276_1,9.19,3000-11-11,night,1030,6150,Rimov,F
T449276_1,4.69,3000-11-12,day,1030,6150,Rimov,F
T449276_1,9.19,3000-11-12,night,1030,6150,Rimov,F
T449276_1,11.34,3000-11-13,day,1030,6150,Rimov,F
T449276_1,9.13,3000-11-13,night,1030,6150,Rimov,F
T449276_1,8.06,3000-11-14,day,1030,6150,Rimov,F
T449276_1,12.03,3000-11-14,night,1030,6150,Rimov,F
T449276_1,5.29,3000-11-15,day,1030,6150,Rimov,F
T449276_1,10.18,3000-11-15,night,1030,6150,Rimov,F
T449276_1,5.09,3000-11-16,day,1030,6150,Rimov,F
T449276_1,10.2,3000-11-16,night,1030,6150,Rimov,F
T449276_1,7.42,3000-11-17,day,1030,6150,Rimov,F
T449276_1,7.82,3000-11-17,night,1030,6150,Rimov,F
T449276_1,15.1,3000-11-18,day,1030,6150,Rimov,F
T449276_1,8.86,3000-11-18,night,1030,6150,Rimov,F
T449276_1,10.95,3000-11-19,day,1030,6150,Rimov,F
T449276_1,11.11,3000-11-19,night,1030,6150,Rimov,F
T449276_1,4.88,3000-11-20,day,1030,6150,Rimov,F
T449276_1,12.06,3000-11-20,night,1030,6150,Rimov,F
T449278_1,4.6,3000-06-01,day,1070,8800,Rimov,M
T449278_1,9.99,3000-06-01,night,1070,8800,Rimov,M
T449278_1,0.91,3000-06-02,day,1070,8800,Rimov,M
T449278_1,13.03,3000-06-02,night,1070,8800,Rimov,M
T449278_1,0.97,3000-06-03,day,1070,8800,Rimov,M
T449278_1,11.5,3000-06-03,night,1070,8800,Rimov,M
T449278_1,10.72,3000-06-04,day,1070,8800,Rimov,M
T449278_1,12.77,3000-06-04,night,1070,8800,Rimov,M
T449278_1,0.94,3000-06-05,day,1070,8800,Rimov,M
T449278_1,4.99,3000-06-05,night,1070,8800,Rimov,M
T449278_1,2.68,3000-06-07,day,1070,8800,Rimov,M
T449278_1,18.52,3000-06-07,night,1070,8800,Rimov,M
T449278_1,0.96,3000-06-08,day,1070,8800,Rimov,M
T449278_1,12.36,3000-06-08,night,1070,8800,Rimov,M
T449278_1,1.97,3000-06-09,day,1070,8800,Rimov,M
T449278_1,10.21,3000-06-09,night,1070,8800,Rimov,M
T449278_1,1.22,3000-06-10,day,1070,8800,Rimov,M
T449278_1,11.1,3000-06-10,night,1070,8800,Rimov,M
T449278_1,0.97,3000-06-11,day,1070,8800,Rimov,M
T449278_1,11.02,3000-06-11,night,1070,8800,Rimov,M
T449278_1,1.04,3000-06-12,day,1070,8800,Rimov,M
T449278_1,15.39,3000-06-12,night,1070,8800,Rimov,M
T449278_1,1.02,3000-06-13,day,1070,8800,Rimov,M
T449278_1,16.55,3000-06-13,night,1070,8800,Rimov,M
T449278_1,0.91,3000-06-14,day,1070,8800,Rimov,M
T449278_1,8.2,3000-06-14,night,1070,8800,Rimov,M
T449278_1,1.45,3000-06-15,day,1070,8800,Rimov,M
T449278_1,11.14,3000-06-15,night,1070,8800,Rimov,M
T449278_1,6.64,3000-06-16,day,1070,8800,Rimov,M
T449278_1,16.29,3000-06-16,night,1070,8800,Rimov,M
T449278_1,1.01,3000-06-17,day,1070,8800,Rimov,M
T449278_1,14.56,3000-06-17,night,1070,8800,Rimov,M
T449278_1,1.05,3000-06-18,day,1070,8800,Rimov,M
T449278_1,16.69,3000-06-18,night,1070,8800,Rimov,M
T449278_1,1.04,3000-06-19,day,1070,8800,Rimov,M
T449278_1,10.9,3000-06-19,night,1070,8800,Rimov,M
T449278_1,1.01,3000-06-20,day,1070,8800,Rimov,M
T449278_1,4.67,3000-06-20,night,1070,8800,Rimov,M
T449278_1,15.58,3000-06-21,night,1070,8800,Rimov,M
T449278_1,1.16,3000-06-22,day,1070,8800,Rimov,M
T449278_1,10.21,3000-06-22,night,1070,8800,Rimov,M
T449278_1,0.95,3000-06-23,day,1070,8800,Rimov,M
T449278_1,6.84,3000-06-23,night,1070,8800,Rimov,M
T449278_1,1.26,3000-06-24,day,1070,8800,Rimov,M
T449278_1,3.77,3000-06-24,night,1070,8800,Rimov,M
T449278_1,1.87,3000-06-25,day,1070,8800,Rimov,M
T449278_1,6.75,3000-06-25,night,1070,8800,Rimov,M
T449278_1,0.95,3000-06-26,day,1070,8800,Rimov,M
T449278_1,9.09,3000-06-26,night,1070,8800,Rimov,M
T449278_1,0.96,3000-06-27,day,1070,8800,Rimov,M
T449278_1,5.27,3000-06-27,night,1070,8800,Rimov,M
T449278_1,1.04,3000-06-28,day,1070,8800,Rimov,M
T449278_1,11.92,3000-06-28,night,1070,8800,Rimov,M
T449278_1,1.03,3000-06-29,day,1070,8800,Rimov,M
T449278_1,8.77,3000-06-29,night,1070,8800,Rimov,M
T449278_1,1.17,3000-06-30,day,1070,8800,Rimov,M
T449278_1,11.51,3000-06-30,night,1070,8800,Rimov,M
T449278_1,0.99,3000-07-01,day,1070,8800,Rimov,M
T449278_1,14.93,3000-07-01,night,1070,8800,Rimov,M
T449278_1,1.02,3000-07-02,day,1070,8800,Rimov,M
T449278_1,11.26,3000-07-02,night,1070,8800,Rimov,M
T449278_1,1.04,3000-07-03,day,1070,8800,Rimov,M
T449278_1,10.29,3000-07-03,night,1070,8800,Rimov,M
T449278_1,6.5,3000-07-04,day,1070,8800,Rimov,M
T449278_1,9.02,3000-07-04,night,1070,8800,Rimov,M
T449278_1,1.38,3000-07-05,day,1070,8800,Rimov,M
T449278_1,12.91,3000-07-05,night,1070,8800,Rimov,M
T449278_1,2.01,3000-07-06,day,1070,8800,Rimov,M
T449278_1,12.69,3000-07-06,night,1070,8800,Rimov,M
T449278_1,1.12,3000-07-07,day,1070,8800,Rimov,M
T449278_1,10.07,3000-07-07,night,1070,8800,Rimov,M
T449278_1,7.87,3000-07-08,day,1070,8800,Rimov,M
T449278_1,6.76,3000-07-08,night,1070,8800,Rimov,M
T449278_1,0.99,3000-07-09,day,1070,8800,Rimov,M
T449278_1,8.76,3000-07-09,night,1070,8800,Rimov,M
T449278_1,0.93,3000-07-10,day,1070,8800,Rimov,M
T449278_1,6.78,3000-07-10,night,1070,8800,Rimov,M
T449278_1,1.04,3000-07-11,day,1070,8800,Rimov,M
T449278_1,7.39,3000-07-11,night,1070,8800,Rimov,M
T449278_1,1.22,3000-07-12,day,1070,8800,Rimov,M
T449278_1,7.58,3000-07-12,night,1070,8800,Rimov,M
T449278_1,1.07,3000-07-13,day,1070,8800,Rimov,M
T449278_1,8.25,3000-07-13,night,1070,8800,Rimov,M
T449278_1,1.05,3000-07-14,day,1070,8800,Rimov,M
T449278_1,9.46,3000-07-14,night,1070,8800,Rimov,M
T449278_1,1.03,3000-07-15,day,1070,8800,Rimov,M
T449278_1,10.84,3000-07-15,night,1070,8800,Rimov,M
T449278_1,3.62,3000-07-16,day,1070,8800,Rimov,M
T449278_1,12.07,3000-07-16,night,1070,8800,Rimov,M
T449278_1,3.76,3000-07-17,day,1070,8800,Rimov,M
T449278_1,9.51,3000-07-17,night,1070,8800,Rimov,M
T449278_1,1.28,3000-07-18,day,1070,8800,Rimov,M
T449278_1,7.28,3000-07-18,night,1070,8800,Rimov,M
T449278_1,4.31,3000-07-19,day,1070,8800,Rimov,M
T449278_1,5.73,3000-07-19,night,1070,8800,Rimov,M
T449278_1,1.52,3000-07-20,day,1070,8800,Rimov,M
T449278_1,12.25,3000-07-20,night,1070,8800,Rimov,M
T449278_1,1.35,3000-07-21,day,1070,8800,Rimov,M
T449278_1,5.72,3000-07-21,night,1070,8800,Rimov,M
T449278_1,13.34,3000-07-22,night,1070,8800,Rimov,M
T449278_1,1.51,3000-07-23,day,1070,8800,Rimov,M
T449278_1,7.99,3000-07-23,night,1070,8800,Rimov,M
T449278_1,6.81,3000-07-24,day,1070,8800,Rimov,M
T449278_1,14.3,3000-07-24,night,1070,8800,Rimov,M
T449278_1,2.84,3000-07-25,day,1070,8800,Rimov,M
T449278_1,10.53,3000-07-25,night,1070,8800,Rimov,M
T449278_1,5.69,3000-07-26,day,1070,8800,Rimov,M
T449278_1,11.56,3000-07-26,night,1070,8800,Rimov,M
T449278_1,1.38,3000-07-27,day,1070,8800,Rimov,M
T449278_1,13.47,3000-07-27,night,1070,8800,Rimov,M
T449278_1,6.15,3000-07-28,day,1070,8800,Rimov,M
T449278_1,8.12,3000-07-28,night,1070,8800,Rimov,M
T449278_1,5.86,3000-07-29,day,1070,8800,Rimov,M
T449278_1,12.86,3000-07-29,night,1070,8800,Rimov,M
T449278_1,5.41,3000-07-30,day,1070,8800,Rimov,M
T449278_1,9.59,3000-07-30,night,1070,8800,Rimov,M
T449278_1,3.38,3000-07-31,night,1070,8800,Rimov,M
T449278_1,4.28,3000-08-04,night,1070,8800,Rimov,M
T449278_1,4.66,3000-08-05,night,1070,8800,Rimov,M
T449278_1,10.46,3000-08-06,night,1070,8800,Rimov,M
T449278_1,2.82,3000-08-07,day,1070,8800,Rimov,M
T449278_1,7.23,3000-08-07,night,1070,8800,Rimov,M
T449278_1,1.76,3000-08-08,day,1070,8800,Rimov,M
T449278_1,8.2,3000-08-08,night,1070,8800,Rimov,M
T449278_1,1.09,3000-08-09,day,1070,8800,Rimov,M
T449278_1,8.82,3000-08-09,night,1070,8800,Rimov,M
T449278_1,1.13,3000-08-10,day,1070,8800,Rimov,M
T449278_1,13.89,3000-08-10,night,1070,8800,Rimov,M
T449278_1,1.97,3000-08-11,day,1070,8800,Rimov,M
T449278_1,14.16,3000-08-11,night,1070,8800,Rimov,M
T449278_1,2.11,3000-08-12,day,1070,8800,Rimov,M
T449278_1,9.52,3000-08-12,night,1070,8800,Rimov,M
T449278_1,6.56,3000-08-13,day,1070,8800,Rimov,M
T449278_1,12.72,3000-08-13,night,1070,8800,Rimov,M
T449278_1,6.1,3000-08-14,day,1070,8800,Rimov,M
T449278_1,3.39,3000-08-14,night,1070,8800,Rimov,M
T449278_1,5.45,3000-08-15,day,1070,8800,Rimov,M
T449278_1,7.09,3000-08-15,night,1070,8800,Rimov,M
T449278_1,10.21,3000-08-16,day,1070,8800,Rimov,M
T449278_1,12.08,3000-08-16,night,1070,8800,Rimov,M
T449278_1,6.81,3000-08-17,day,1070,8800,Rimov,M
T449278_1,4.34,3000-08-17,night,1070,8800,Rimov,M
T449278_1,4.51,3000-08-18,day,1070,8800,Rimov,M
T449278_1,8.24,3000-08-18,night,1070,8800,Rimov,M
T449278_1,1.19,3000-08-19,day,1070,8800,Rimov,M
T449278_1,5.73,3000-08-19,night,1070,8800,Rimov,M
T449278_1,2.49,3000-08-20,day,1070,8800,Rimov,M
T449278_1,8.09,3000-08-20,night,1070,8800,Rimov,M
T449278_1,2.62,3000-08-21,day,1070,8800,Rimov,M
T449278_1,5.7,3000-08-21,night,1070,8800,Rimov,M
T449278_1,5.52,3000-08-22,day,1070,8800,Rimov,M
T449278_1,8.59,3000-08-22,night,1070,8800,Rimov,M
T449278_1,1.02,3000-08-23,day,1070,8800,Rimov,M
T449278_1,9.45,3000-08-23,night,1070,8800,Rimov,M
T449278_1,0.98,3000-08-24,day,1070,8800,Rimov,M
T449278_1,12.5,3000-08-24,night,1070,8800,Rimov,M
T449278_1,4.29,3000-08-25,day,1070,8800,Rimov,M
T449278_1,10.49,3000-08-25,night,1070,8800,Rimov,M
T449278_1,1.07,3000-08-26,day,1070,8800,Rimov,M
T449278_1,11.93,3000-08-26,night,1070,8800,Rimov,M
T449278_1,1.07,3000-08-27,day,1070,8800,Rimov,M
T449278_1,17.97,3000-08-27,night,1070,8800,Rimov,M
T449278_1,1.05,3000-08-28,day,1070,8800,Rimov,M
T449278_1,3.35,3000-08-28,night,1070,8800,Rimov,M
T449278_1,0.97,3000-08-29,day,1070,8800,Rimov,M
T449278_1,4.6,3000-08-29,night,1070,8800,Rimov,M
T449278_1,0.99,3000-08-30,day,1070,8800,Rimov,M
T449278_1,3.68,3000-08-30,night,1070,8800,Rimov,M
T449278_1,0.96,3000-08-31,day,1070,8800,Rimov,M
T449278_1,3.73,3000-08-31,night,1070,8800,Rimov,M
T449278_1,1.03,3000-09-01,day,1070,8800,Rimov,M
T449278_1,6.66,3000-09-01,night,1070,8800,Rimov,M
T449278_1,2.56,3000-09-02,day,1070,8800,Rimov,M
T449278_1,3.92,3000-09-02,night,1070,8800,Rimov,M
T449278_1,1.52,3000-09-03,day,1070,8800,Rimov,M
T449278_1,3.26,3000-09-03,night,1070,8800,Rimov,M
T449278_1,1.58,3000-09-04,day,1070,8800,Rimov,M
T449278_1,8.35,3000-09-04,night,1070,8800,Rimov,M
T449278_1,0.94,3000-09-05,day,1070,8800,Rimov,M
T449278_1,8.54,3000-09-05,night,1070,8800,Rimov,M
T449278_1,9.32,3000-09-06,day,1070,8800,Rimov,M
T449278_1,8.51,3000-09-06,night,1070,8800,Rimov,M
T449278_1,11.23,3000-09-07,day,1070,8800,Rimov,M
T449278_1,14,3000-09-07,night,1070,8800,Rimov,M
T449278_1,0.96,3000-09-08,day,1070,8800,Rimov,M
T449278_1,9.61,3000-09-08,night,1070,8800,Rimov,M
T449278_1,6.28,3000-09-09,day,1070,8800,Rimov,M
T449278_1,6.1,3000-09-09,night,1070,8800,Rimov,M
T449278_1,9.14,3000-09-10,day,1070,8800,Rimov,M
T449278_1,3.38,3000-09-10,night,1070,8800,Rimov,M
T449278_1,2.16,3000-09-11,day,1070,8800,Rimov,M
T449278_1,7.43,3000-09-11,night,1070,8800,Rimov,M
T449278_1,1.71,3000-09-12,day,1070,8800,Rimov,M
T449278_1,7.74,3000-09-12,night,1070,8800,Rimov,M
T449278_1,3.11,3000-09-13,day,1070,8800,Rimov,M
T449278_1,6.5,3000-09-13,night,1070,8800,Rimov,M
T449278_1,14.9,3000-09-14,day,1070,8800,Rimov,M
T449278_1,8.73,3000-09-14,night,1070,8800,Rimov,M
T449278_1,5.05,3000-09-15,day,1070,8800,Rimov,M
T449278_1,6.53,3000-09-15,night,1070,8800,Rimov,M
T449278_1,6.54,3000-09-16,day,1070,8800,Rimov,M
T449278_1,9.13,3000-09-16,night,1070,8800,Rimov,M
T449278_1,5.33,3000-09-17,day,1070,8800,Rimov,M
T449278_1,6.22,3000-09-17,night,1070,8800,Rimov,M
T449278_1,3.91,3000-09-18,day,1070,8800,Rimov,M
T449278_1,11.6,3000-09-18,night,1070,8800,Rimov,M
T449278_1,5.94,3000-09-19,day,1070,8800,Rimov,M
T449278_1,5.37,3000-09-19,night,1070,8800,Rimov,M
T449278_1,5.84,3000-09-20,day,1070,8800,Rimov,M
T449278_1,7.46,3000-09-20,night,1070,8800,Rimov,M
T449278_1,5.36,3000-09-21,day,1070,8800,Rimov,M
T449278_1,6.25,3000-09-21,night,1070,8800,Rimov,M
T449278_1,7.49,3000-09-22,day,1070,8800,Rimov,M
T449278_1,4.3,3000-09-22,night,1070,8800,Rimov,M
T449278_1,11.84,3000-09-23,day,1070,8800,Rimov,M
T449278_1,15.88,3000-09-23,night,1070,8800,Rimov,M
T449278_1,7.42,3000-09-24,day,1070,8800,Rimov,M
T449278_1,5.57,3000-09-24,night,1070,8800,Rimov,M
T449278_1,3.15,3000-09-25,day,1070,8800,Rimov,M
T449278_1,3.3,3000-09-25,night,1070,8800,Rimov,M
T449278_1,6.64,3000-09-27,day,1070,8800,Rimov,M
T449278_1,5.57,3000-09-27,night,1070,8800,Rimov,M
T449278_1,4.99,3000-09-28,day,1070,8800,Rimov,M
T449278_1,6.81,3000-09-28,night,1070,8800,Rimov,M
T449278_1,1.7,3000-09-29,day,1070,8800,Rimov,M
T449278_1,8.62,3000-09-29,night,1070,8800,Rimov,M
T449278_1,1.77,3000-09-30,day,1070,8800,Rimov,M
T449278_1,15.68,3000-09-30,night,1070,8800,Rimov,M
T449278_1,5.82,3000-10-01,day,1070,8800,Rimov,M
T449278_1,11.67,3000-10-01,night,1070,8800,Rimov,M
T449278_1,8.34,3000-10-02,day,1070,8800,Rimov,M
T449278_1,10.85,3000-10-02,night,1070,8800,Rimov,M
T449278_1,5.41,3000-10-03,day,1070,8800,Rimov,M
T449278_1,7.61,3000-10-03,night,1070,8800,Rimov,M
T449278_1,4.16,3000-10-04,day,1070,8800,Rimov,M
T449278_1,10.5,3000-10-04,night,1070,8800,Rimov,M
T449278_1,4.56,3000-10-05,day,1070,8800,Rimov,M
T449278_1,8.73,3000-10-05,night,1070,8800,Rimov,M
T449278_1,9.45,3000-10-06,day,1070,8800,Rimov,M
T449278_1,3.05,3000-10-06,night,1070,8800,Rimov,M
T449278_1,5.14,3000-10-07,day,1070,8800,Rimov,M
T449278_1,9.31,3000-10-07,night,1070,8800,Rimov,M
T449278_1,7.72,3000-10-08,day,1070,8800,Rimov,M
T449278_1,10.09,3000-10-08,night,1070,8800,Rimov,M
T449278_1,7.89,3000-10-09,day,1070,8800,Rimov,M
T449278_1,10.26,3000-10-09,night,1070,8800,Rimov,M
T449278_1,8.45,3000-10-10,day,1070,8800,Rimov,M
T449278_1,12.73,3000-10-10,night,1070,8800,Rimov,M
T449278_1,7.3,3000-10-11,day,1070,8800,Rimov,M
T449278_1,9.72,3000-10-11,night,1070,8800,Rimov,M
T449278_1,5.61,3000-10-12,day,1070,8800,Rimov,M
T449278_1,11.16,3000-10-12,night,1070,8800,Rimov,M
T449278_1,6.04,3000-10-13,day,1070,8800,Rimov,M
T449278_1,8.71,3000-10-13,night,1070,8800,Rimov,M
T449278_1,5.76,3000-10-14,day,1070,8800,Rimov,M
T449278_1,13.52,3000-10-14,night,1070,8800,Rimov,M
T449278_1,5.68,3000-10-15,day,1070,8800,Rimov,M
T449278_1,6.26,3000-10-15,night,1070,8800,Rimov,M
T449278_1,5.62,3000-10-16,day,1070,8800,Rimov,M
T449278_1,5.88,3000-10-16,night,1070,8800,Rimov,M
T449278_1,5.36,3000-10-17,day,1070,8800,Rimov,M
T449278_1,5.86,3000-10-17,night,1070,8800,Rimov,M
T449278_1,4.42,3000-10-18,day,1070,8800,Rimov,M
T449278_1,6.79,3000-10-18,night,1070,8800,Rimov,M
T449278_1,2.39,3000-10-19,day,1070,8800,Rimov,M
T449278_1,9.46,3000-10-19,night,1070,8800,Rimov,M
T449278_1,5.18,3000-10-20,day,1070,8800,Rimov,M
T449278_1,9.7,3000-10-20,night,1070,8800,Rimov,M
T449278_1,4.66,3000-10-21,day,1070,8800,Rimov,M
T449278_1,8.06,3000-10-21,night,1070,8800,Rimov,M
T449278_1,4.08,3000-10-22,day,1070,8800,Rimov,M
T449278_1,7.89,3000-10-22,night,1070,8800,Rimov,M
T449278_1,2.69,3000-10-23,day,1070,8800,Rimov,M
T449278_1,6.77,3000-10-23,night,1070,8800,Rimov,M
T449278_1,1.95,3000-10-24,day,1070,8800,Rimov,M
T449278_1,7.93,3000-10-24,night,1070,8800,Rimov,M
T449278_1,2.62,3000-10-25,day,1070,8800,Rimov,M
T449278_1,11.08,3000-10-25,night,1070,8800,Rimov,M
T449278_1,6.26,3000-10-26,day,1070,8800,Rimov,M
T449278_1,4.57,3000-10-26,night,1070,8800,Rimov,M
T449278_1,3.9,3000-10-27,day,1070,8800,Rimov,M
T449278_1,10.81,3000-10-27,night,1070,8800,Rimov,M
T449278_1,5.07,3000-10-28,day,1070,8800,Rimov,M
T449278_1,8.94,3000-10-28,night,1070,8800,Rimov,M
T449278_1,7.81,3000-10-29,day,1070,8800,Rimov,M
T449278_1,7.26,3000-10-29,night,1070,8800,Rimov,M
T449278_1,6.61,3000-10-30,day,1070,8800,Rimov,M
T449278_1,10.22,3000-10-30,night,1070,8800,Rimov,M
T449278_1,14.03,3000-10-31,day,1070,8800,Rimov,M
T449278_1,7.8,3000-10-31,night,1070,8800,Rimov,M
T449278_1,4.27,3000-11-01,day,1070,8800,Rimov,M
T449278_1,5.53,3000-11-01,night,1070,8800,Rimov,M
T449278_1,2.62,3000-11-02,day,1070,8800,Rimov,M
T449278_1,5.55,3000-11-02,night,1070,8800,Rimov,M
T449278_1,1.72,3000-11-03,day,1070,8800,Rimov,M
T449278_1,1.87,3000-11-03,night,1070,8800,Rimov,M
T449278_1,1.88,3000-11-04,day,1070,8800,Rimov,M
T449278_1,2.92,3000-11-04,night,1070,8800,Rimov,M
T449278_1,1.76,3000-11-05,day,1070,8800,Rimov,M
T449278_1,3.54,3000-11-05,night,1070,8800,Rimov,M
T449278_1,4.07,3000-11-06,day,1070,8800,Rimov,M
T449278_1,6.3,3000-11-06,night,1070,8800,Rimov,M
T449278_1,1.76,3000-11-07,day,1070,8800,Rimov,M
T449278_1,2.93,3000-11-07,night,1070,8800,Rimov,M
T449278_1,1.68,3000-11-08,day,1070,8800,Rimov,M
T449278_1,2.64,3000-11-08,night,1070,8800,Rimov,M
T449278_1,1.81,3000-11-09,day,1070,8800,Rimov,M
T449278_1,7.81,3000-11-09,night,1070,8800,Rimov,M
T449278_1,3.88,3000-11-10,day,1070,8800,Rimov,M
T449278_1,5.62,3000-11-10,night,1070,8800,Rimov,M
T449278_1,1.83,3000-11-11,day,1070,8800,Rimov,M
T449278_1,2.54,3000-11-11,night,1070,8800,Rimov,M
T449278_1,1.82,3000-11-12,day,1070,8800,Rimov,M
T449278_1,2.11,3000-11-12,night,1070,8800,Rimov,M
T449278_1,1.72,3000-11-13,day,1070,8800,Rimov,M
T449278_1,2.7,3000-11-13,night,1070,8800,Rimov,M
T449278_1,1.72,3000-11-14,day,1070,8800,Rimov,M
T449278_1,6.07,3000-11-14,night,1070,8800,Rimov,M
T449278_1,1.87,3000-11-15,day,1070,8800,Rimov,M
T449278_1,3.65,3000-11-15,night,1070,8800,Rimov,M
T449278_1,2,3000-11-16,day,1070,8800,Rimov,M
T449278_1,2.1,3000-11-16,night,1070,8800,Rimov,M
T449278_1,1.8,3000-11-17,day,1070,8800,Rimov,M
T449278_1,5.61,3000-11-17,night,1070,8800,Rimov,M
T449278_1,2.24,3000-11-18,day,1070,8800,Rimov,M
T449278_1,2.93,3000-11-18,night,1070,8800,Rimov,M
T449278_1,1.79,3000-11-19,day,1070,8800,Rimov,M
T449278_1,1.91,3000-11-19,night,1070,8800,Rimov,M
T449278_1,1.98,3000-11-20,day,1070,8800,Rimov,M
T449278_1,4.86,3000-11-20,night,1070,8800,Rimov,M
T449280_1,1.59,3000-06-01,day,1435,18000,Rimov,F
