fishid,pr_pel_mean,date,diel_period,tl_mm,weight_g,lake,sex
T449314_1,0.342541436464088,3000-07-20,night,1210,10500,Rimov,M
T449314_1,0.00748129675810474,3000-07-20,day,1210,10500,Rimov,M
T449314_1,0.657142857142857,3000-07-22,night,1210,10500,Rimov,M
T449314_1,0.444444444444444,3000-07-23,night,1210,10500,Rimov,M
T449314_1,0.0898876404494382,3000-07-24,day,1210,10500,Rimov,M
T449314_1,0.716981132075472,3000-07-24,night,1210,10500,Rimov,M
T449314_1,0.51063829787234,3000-07-25,night,1210,10500,Rimov,M
T449314_1,0.534798534798535,3000-07-26,night,1210,10500,Rimov,M
T449314_1,0.0221729490022173,3000-07-27,day,1210,10500,Rimov,M
T449314_1,0.368421052631579,3000-07-27,night,1210,10500,Rimov,M
T449314_1,0.458167330677291,3000-07-28,night,1210,10500,Rimov,M
T449314_1,0.125,3000-07-28,day,1210,10500,Rimov,M
T449314_1,0.530701754385965,3000-07-29,night,1210,10500,Rimov,M
T449314_1,0.737704918032787,3000-07-30,night,1210,10500,Rimov,M
T449314_1,0.92156862745098,3000-08-03,night,1210,10500,Rimov,M
T449314_1,0.911764705882353,3000-08-04,night,1210,10500,Rimov,M
T449314_1,0.12987012987013,3000-08-04,day,1210,10500,Rimov,M
T449314_1,0.822649572649573,3000-08-06,night,1210,10500,Rimov,M
T449314_1,0.881521739130435,3000-08-07,night,1210,10500,Rimov,M
T449314_1,0.94392523364486,3000-08-07,day,1210,10500,Rimov,M
T449314_1,0.927659574468085,3000-08-08,night,1210,10500,Rimov,M
T449314_1,0.738341968911917,3000-08-08,day,1210,10500,Rimov,M
T449314_1,0.962264150943396,3000-08-09,night,1210,10500,Rimov,M
T449314_1,0.9,3000-08-10,night,1210,10500,Rimov,M
T449314_1,0.81974921630094,3000-08-11,night,1210,10500,Rimov,M
T449314_1,0.692307692307692,3000-08-12,night,1210,10500,Rimov,M
T449314_1,0.0212765957446809,3000-08-12,day,1210,10500,Rimov,M
T449314_1,0.7455919395466,3000-08-13,night,1210,10500,Rimov,M
T449314_1,0.693506493506494,3000-08-14,night,1210,10500,Rimov,M
T449314_1,0.0714285714285714,3000-08-14,day,1210,10500,Rimov,M
T449314_1,0.889447236180905,3000-08-15,night,1210,10500,Rimov,M
T449314_1,0.833333333333333,3000-08-15,day,1210,10500,Rimov,M
T449314_1,0.776515151515152,3000-08-16,night,1210,10500,Rimov,M
T449314_1,0.873720136518771,3000-08-17,night,1210,10500,Rimov,M
T449314_1,0.390243902439024,3000-08-17,day,1210,10500,Rimov,M
T449314_1,0.379310344827586,3000-08-18,night,1210,10500,Rimov,M
T449314_1,0.868421052631579,3000-08-18,day,1210,10500,Rimov,M
T449314_1,0.133928571428571,3000-08-19,day,1210,10500,Rimov,M
T449314_1,0.619422572178478,3000-08-19,night,1210,10500,Rimov,M
T449314_1,0.556089743589744,3000-08-20,night,1210,10500,Rimov,M
T449314_1,0.05,3000-08-20,day,1210,10500,Rimov,M
T449314_1,0.720073664825046,3000-08-21,night,1210,10500,Rimov,M
T449314_1,0.966142684401451,3000-08-22,night,1210,10500,Rimov,M
T449314_1,0.0256410256410256,3000-08-22,day,1210,10500,Rimov,M
T449314_1,0.923076923076923,3000-08-23,night,1210,10500,Rimov,M
T449314_1,0.826086956521739,3000-08-24,night,1210,10500,Rimov,M
T449314_1,0.685714285714286,3000-08-25,night,1210,10500,Rimov,M
T449314_1,0.0625,3000-08-25,day,1210,10500,Rimov,M
T449314_1,0.957446808510638,3000-08-26,night,1210,10500,Rimov,M
T449314_1,0.741573033707865,3000-08-27,night,1210,10500,Rimov,M
T449314_1,0.497584541062802,3000-08-28,night,1210,10500,Rimov,M
T449314_1,0.264705882352941,3000-08-29,night,1210,10500,Rimov,M
T449314_1,0.815286624203822,3000-08-30,night,1210,10500,Rimov,M
T449314_1,0.995297805642633,3000-08-30,day,1210,10500,Rimov,M
T449314_1,0.805555555555556,3000-08-31,night,1210,10500,Rimov,M
T449314_1,0.648648648648649,3000-09-01,day,1210,10500,Rimov,M
T449314_1,0.792682926829268,3000-09-01,night,1210,10500,Rimov,M
T449314_1,0.730337078651685,3000-09-02,night,1210,10500,Rimov,M
T449314_1,0.947368421052632,3000-09-02,day,1210,10500,Rimov,M
T449314_1,0.628865979381443,3000-09-03,night,1210,10500,Rimov,M
T449314_1,0.920792079207921,3000-09-03,day,1210,10500,Rimov,M
T449314_1,0.358885017421603,3000-09-04,night,1210,10500,Rimov,M
T449314_1,0.714859437751004,3000-09-05,night,1210,10500,Rimov,M
T449314_1,0.920770877944326,3000-09-05,day,1210,10500,Rimov,M
T449314_1,0.341176470588235,3000-09-06,night,1210,10500,Rimov,M
T449314_1,0.939597315436242,3000-09-06,day,1210,10500,Rimov,M
T449314_1,0.452380952380952,3000-09-07,night,1210,10500,Rimov,M
T449314_1,0.222222222222222,3000-09-07,day,1210,10500,Rimov,M
T449314_1,0.333812949640288,3000-09-08,night,1210,10500,Rimov,M
T449314_1,0.782312925170068,3000-09-09,night,1210,10500,Rimov,M
T449314_1,0.166666666666667,3000-09-09,day,1210,10500,Rimov,M
T449314_1,0.628308400460299,3000-09-10,night,1210,10500,Rimov,M
T449314_1,0.148387096774194,3000-09-10,day,1210,10500,Rimov,M
T449314_1,0.465465465465466,3000-09-11,night,1210,10500,Rimov,M
T449314_1,0.410071942446043,3000-09-11,day,1210,10500,Rimov,M
T449314_1,0.306427503736921,3000-09-12,night,1210,10500,Rimov,M
T449314_1,0.0377612946729602,3000-09-12,day,1210,10500,Rimov,M
T449314_1,0.648648648648649,3000-09-13,night,1210,10500,Rimov,M
T449314_1,0.083989501312336,3000-09-13,day,1210,10500,Rimov,M
T449314_1,0.770676691729323,3000-09-14,night,1210,10500,Rimov,M
T449314_1,0.53207869974337,3000-09-14,day,1210,10500,Rimov,M
T449314_1,0.424317617866005,3000-09-15,night,1210,10500,Rimov,M
T449314_1,0.0233516483516484,3000-09-15,day,1210,10500,Rimov,M
T449314_1,0.230656934306569,3000-09-16,night,1210,10500,Rimov,M
T449314_1,0.186754966887417,3000-09-17,night,1210,10500,Rimov,M
T449314_1,0.692307692307692,3000-09-17,day,1210,10500,Rimov,M
T449314_1,0.348729792147806,3000-09-18,night,1210,10500,Rimov,M
T449314_1,0.941358024691358,3000-09-18,day,1210,10500,Rimov,M
T449314_1,0.34924965893588,3000-09-19,night,1210,10500,Rimov,M
T449314_1,0.527777777777778,3000-09-19,day,1210,10500,Rimov,M
T449314_1,0.377800407331976,3000-09-20,night,1210,10500,Rimov,M
T449314_1,0.359872611464968,3000-09-20,day,1210,10500,Rimov,M
T449314_1,0.241505968778696,3000-09-21,night,1210,10500,Rimov,M
T449314_1,0.00881057268722467,3000-09-21,day,1210,10500,Rimov,M
T449314_1,0.713868613138686,3000-09-22,night,1210,10500,Rimov,M
T449314_1,0.987522281639929,3000-09-22,day,1210,10500,Rimov,M
T449314_1,0.579591836734694,3000-09-23,night,1210,10500,Rimov,M
T449314_1,0.993730407523511,3000-09-23,day,1210,10500,Rimov,M
T449314_1,0.291383219954649,3000-09-24,night,1210,10500,Rimov,M
T449314_1,0.992671009771987,3000-09-24,day,1210,10500,Rimov,M
T449314_1,0.161094224924012,3000-09-25,night,1210,10500,Rimov,M
T449314_1,1,3000-09-25,day,1210,10500,Rimov,M
T449314_1,1,3000-09-27,day,1210,10500,Rimov,M
T449314_1,0.724137931034483,3000-09-27,night,1210,10500,Rimov,M
T449314_1,0.118367346938776,3000-09-28,night,1210,10500,Rimov,M
T449314_1,0.998089780324737,3000-09-28,day,1210,10500,Rimov,M
T449314_1,0.0925764192139738,3000-09-29,night,1210,10500,Rimov,M
T449314_1,0.997547015535568,3000-09-29,day,1210,10500,Rimov,M
T449314_1,0.608786610878661,3000-09-30,night,1210,10500,Rimov,M
T449314_1,0.990873533246415,3000-09-30,day,1210,10500,Rimov,M
T449314_1,0.516431924882629,3000-10-01,night,1210,10500,Rimov,M
T449314_1,1,3000-10-01,day,1210,10500,Rimov,M
T449314_1,0.13127147766323,3000-10-02,night,1210,10500,Rimov,M
T449314_1,0.985754985754986,3000-10-02,day,1210,10500,Rimov,M
T449314_1,0.0545602605863192,3000-10-03,night,1210,10500,Rimov,M
T449314_1,0.995391705069124,3000-10-03,day,1210,10500,Rimov,M
T449314_1,0.125619834710744,3000-10-04,night,1210,10500,Rimov,M
T449314_1,0.118909991742362,3000-10-05,night,1210,10500,Rimov,M
T449314_1,0.98365316275764,3000-10-05,day,1210,10500,Rimov,M
T449314_1,0.214833759590793,3000-10-06,night,1210,10500,Rimov,M
T449314_1,0.983402489626556,3000-10-06,day,1210,10500,Rimov,M
T449314_1,0.13821752265861,3000-10-07,night,1210,10500,Rimov,M
T449314_1,0.898377455166524,3000-10-07,day,1210,10500,Rimov,M
T449314_1,0.193484698914116,3000-10-08,night,1210,10500,Rimov,M
T449314_1,0.356164383561644,3000-10-08,day,1210,10500,Rimov,M
T449314_1,0.107809847198642,3000-10-09,night,1210,10500,Rimov,M
T449314_1,0.346111719605696,3000-10-09,day,1210,10500,Rimov,M
T449314_1,0.0697858842188739,3000-10-10,night,1210,10500,Rimov,M
T449314_1,0.5576171875,3000-10-10,day,1210,10500,Rimov,M
T449314_1,0.103806228373702,3000-10-11,night,1210,10500,Rimov,M
T449314_1,0.872557349192863,3000-10-11,day,1210,10500,Rimov,M
T449314_1,0.0597133757961784,3000-10-12,night,1210,10500,Rimov,M
T449314_1,0.941754916792738,3000-10-12,day,1210,10500,Rimov,M
T449314_1,0.313288789903489,3000-10-13,night,1210,10500,Rimov,M
T449314_1,0.766211604095563,3000-10-13,day,1210,10500,Rimov,M
T449314_1,0.177312775330396,3000-10-14,night,1210,10500,Rimov,M
T449314_1,0.983347940403155,3000-10-14,day,1210,10500,Rimov,M
T449314_1,0.138775510204082,3000-10-15,night,1210,10500,Rimov,M
T449314_1,0.872364039955605,3000-10-15,day,1210,10500,Rimov,M
T449314_1,0.170954356846473,3000-10-16,night,1210,10500,Rimov,M
T449314_1,0.975386779184248,3000-10-16,day,1210,10500,Rimov,M
T449314_1,0.11198738170347,3000-10-17,night,1210,10500,Rimov,M
T449314_1,0.997854077253219,3000-10-17,day,1210,10500,Rimov,M
T449314_1,0.227877838684417,3000-10-18,night,1210,10500,Rimov,M
T449314_1,0.997315436241611,3000-10-18,day,1210,10500,Rimov,M
T449314_1,0.692596063730084,3000-10-19,night,1210,10500,Rimov,M
T449314_1,0.946454413892909,3000-10-19,day,1210,10500,Rimov,M
T449314_1,0.481697171381032,3000-10-20,night,1210,10500,Rimov,M
T449314_1,0.919786096256684,3000-10-20,day,1210,10500,Rimov,M
T449314_1,0.179904306220096,3000-10-21,night,1210,10500,Rimov,M
T449314_1,0.990139687756779,3000-10-21,day,1210,10500,Rimov,M
T449314_1,0.166107382550336,3000-10-22,night,1210,10500,Rimov,M
T449314_1,0.521818181818182,3000-10-22,day,1210,10500,Rimov,M
T449314_1,0.159627773801002,3000-10-23,night,1210,10500,Rimov,M
T449314_1,0.381687242798354,3000-10-23,day,1210,10500,Rimov,M
T449314_1,0.140890688259109,3000-10-24,night,1210,10500,Rimov,M
T449314_1,0.198726114649682,3000-10-24,day,1210,10500,Rimov,M
T449314_1,0.135135135135135,3000-10-25,night,1210,10500,Rimov,M
T449314_1,0.505012531328321,3000-10-25,day,1210,10500,Rimov,M
T449314_1,0.319179051663128,3000-10-26,night,1210,10500,Rimov,M
T449314_1,0.573221757322176,3000-10-26,day,1210,10500,Rimov,M
T449314_1,0.643662906436629,3000-10-27,night,1210,10500,Rimov,M
T449314_1,0.259136212624585,3000-10-27,day,1210,10500,Rimov,M
T449314_1,0.0512975256487628,3000-10-28,night,1210,10500,Rimov,M
T449314_1,0.330783938814532,3000-10-28,day,1210,10500,Rimov,M
T449314_1,0.0864790665751544,3000-10-29,night,1210,10500,Rimov,M
T449314_1,0.126614987080103,3000-10-29,day,1210,10500,Rimov,M
T449314_1,0.0851393188854489,3000-10-30,night,1210,10500,Rimov,M
T449314_1,0.126027397260274,3000-10-30,day,1210,10500,Rimov,M
T449314_1,0.404066073697586,3000-10-31,night,1210,10500,Rimov,M
T449314_1,0.014336917562724,3000-10-31,day,1210,10500,Rimov,M
T449314_1,0.132482826300294,3000-11-01,night,1210,10500,Rimov,M
T449314_1,0.00334448160535117,3000-11-01,day,1210,10500,Rimov,M
T449314_1,0.183006535947712,3000-11-02,night,1210,10500,Rimov,M
T449314_1,0.0182054616384915,3000-11-02,day,1210,10500,Rimov,M
T449314_1,0.113177041228779,3000-11-03,night,1210,10500,Rimov,M
T449314_1,0.157112526539278,3000-11-03,day,1210,10500,Rimov,M
T449314_1,0.0531324345757335,3000-11-04,night,1210,10500,Rimov,M
T449314_1,0.0390492359932088,3000-11-04,day,1210,10500,Rimov,M
T449314_1,0.085464333781965,3000-11-05,night,1210,10500,Rimov,M
T449314_1,0.0461538461538462,3000-11-05,day,1210,10500,Rimov,M
T449314_1,0.211901306240929,3000-11-06,night,1210,10500,Rimov,M
T449314_1,0.134259259259259,3000-11-06,day,1210,10500,Rimov,M
T449314_1,0.127186009538951,3000-11-07,night,1210,10500,Rimov,M
T449314_1,0.168523676880223,3000-11-07,day,1210,10500,Rimov,M
T449314_1,0.245233968804159,3000-11-08,night,1210,10500,Rimov,M
T449314_1,0.232937685459941,3000-11-08,day,1210,10500,Rimov,M
T449314_1,0.339640491958373,3000-11-09,night,1210,10500,Rimov,M
T449314_1,0.910569105691057,3000-11-09,day,1210,10500,Rimov,M
T449314_1,0.237888647866956,3000-11-10,night,1210,10500,Rimov,M
T449314_1,0.840885142255005,3000-11-10,day,1210,10500,Rimov,M
T449314_1,0.395261845386534,3000-11-11,night,1210,10500,Rimov,M
T449314_1,0.684143222506394,3000-11-11,day,1210,10500,Rimov,M
T449314_1,0.44289897510981,3000-11-12,night,1210,10500,Rimov,M
T449314_1,0.961013645224171,3000-11-12,day,1210,10500,Rimov,M
T449314_1,0.438006230529595,3000-11-13,night,1210,10500,Rimov,M
T449314_1,0.798672566371681,3000-11-13,day,1210,10500,Rimov,M
T449314_1,0.504439511653718,3000-11-14,night,1210,10500,Rimov,M
T449314_1,0.988245172124265,3000-11-14,day,1210,10500,Rimov,M
T449314_1,0.287980475899939,3000-11-15,night,1210,10500,Rimov,M
T449314_1,1,3000-11-15,day,1210,10500,Rimov,M
T449314_1,0.275709779179811,3000-11-16,night,1210,10500,Rimov,M
T449314_1,0.999222395023328,3000-11-16,day,1210,10500,Rimov,M
T449314_1,0.52191235059761,3000-11-17,night,1210,10500,Rimov,M
T449314_1,0.999206349206349,3000-11-17,day,1210,10500,Rimov,M
T449314_1,0.496414782129068,3000-11-18,night,1210,10500,Rimov,M
T449314_1,0.98498023715415,3000-11-18,day,1210,10500,Rimov,M
T449314_1,0.378281622911695,3000-11-19,night,1210,10500,Rimov,M
T449314_1,0.997635933806147,3000-11-19,day,1210,10500,Rimov,M
T449314_1,0.455056179775281,3000-11-20,night,1210,10500,Rimov,M
T449314_1,0.991876523151909,3000-11-20,day,1210,10500,Rimov,M
T449318_1,0.775280898876405,3000-06-08,day,1020,7300,Rimov,M
T449318_1,0.848837209302326,3000-06-08,night,1020,7300,Rimov,M
T449318_1,0.795454545454545,3000-06-09,day,1020,7300,Rimov,M
T449318_1,0.666666666666667,3000-06-09,night,1020,7300,Rimov,M
T449318_1,0.739130434782609,3000-06-24,day,1020,7300,Rimov,M
T449318_1,0.157894736842105,3000-07-05,night,1020,7300,Rimov,M
T449318_1,0.603448275862069,3000-07-06,night,1020,7300,Rimov,M
T449318_1,0.375,3000-07-07,night,1020,7300,Rimov,M
T449318_1,0.609756097560976,3000-07-08,night,1020,7300,Rimov,M
T449318_1,0.67156862745098,3000-07-08,day,1020,7300,Rimov,M
T449318_1,0.544303797468355,3000-07-10,night,1020,7300,Rimov,M
T449318_1,0.56043956043956,3000-07-11,night,1020,7300,Rimov,M
T449318_1,0.605839416058394,3000-07-11,day,1020,7300,Rimov,M
T449318_1,0.5859375,3000-07-12,night,1020,7300,Rimov,M
T449318_1,0.698492462311558,3000-07-13,night,1020,7300,Rimov,M
T449318_1,0.75975975975976,3000-07-14,night,1020,7300,Rimov,M
T449318_1,0.781211372064277,3000-07-15,night,1020,7300,Rimov,M
T449318_1,0.75251509054326,3000-07-15,day,1020,7300,Rimov,M
T449318_1,0.550688360450563,3000-07-16,night,1020,7300,Rimov,M
T449318_1,0.677176148046607,3000-07-16,day,1020,7300,Rimov,M
T449318_1,0.733598409542744,3000-07-17,night,1020,7300,Rimov,M
T449318_1,0.852494577006508,3000-07-17,day,1020,7300,Rimov,M
T449318_1,0.570224719101124,3000-07-18,night,1020,7300,Rimov,M
T449318_1,0.682954545454546,3000-07-18,day,1020,7300,Rimov,M
T449318_1,0.5,3000-07-21,night,1020,7300,Rimov,M
T449318_1,0.428571428571429,3000-07-22,night,1020,7300,Rimov,M
T449318_1,0.428571428571429,3000-07-22,day,1020,7300,Rimov,M
T449318_1,0.508196721311475,3000-07-24,night,1020,7300,Rimov,M
T449318_1,0.694331983805668,3000-07-25,day,1020,7300,Rimov,M
T449318_1,0.537735849056604,3000-07-25,night,1020,7300,Rimov,M
T449318_1,0.692307692307692,3000-08-02,night,1020,7300,Rimov,M
T449318_1,0.482142857142857,3000-08-09,night,1020,7300,Rimov,M
T449318_1,0.597402597402597,3000-08-09,day,1020,7300,Rimov,M
T449318_1,0.566265060240964,3000-08-13,night,1020,7300,Rimov,M
T449318_1,0.124137931034483,3000-08-14,night,1020,7300,Rimov,M
T449318_1,0.68259385665529,3000-08-14,day,1020,7300,Rimov,M
T449318_1,0.470588235294118,3000-08-16,night,1020,7300,Rimov,M
T449318_1,0.515789473684211,3000-08-17,night,1020,7300,Rimov,M
T449318_1,0.537593984962406,3000-08-17,day,1020,7300,Rimov,M
T449318_1,0.653979238754325,3000-08-20,night,1020,7300,Rimov,M
T449318_1,0.582758620689655,3000-08-21,night,1020,7300,Rimov,M
T449318_1,0.607011070110701,3000-08-21,day,1020,7300,Rimov,M
T449318_1,0.571428571428571,3000-08-26,night,1020,7300,Rimov,M
T449318_1,0.64957264957265,3000-08-27,night,1020,7300,Rimov,M
T449318_1,0.566666666666667,3000-08-27,day,1020,7300,Rimov,M
T449318_1,0.68936170212766,3000-09-01,night,1020,7300,Rimov,M
T449318_1,0.550761421319797,3000-09-02,night,1020,7300,Rimov,M
T449318_1,0.630536130536131,3000-09-02,day,1020,7300,Rimov,M
T449318_1,0.661417322834646,3000-09-03,night,1020,7300,Rimov,M
T449318_1,0.69884575026233,3000-09-03,day,1020,7300,Rimov,M
T449318_1,0.864503816793893,3000-09-04,day,1020,7300,Rimov,M
T449318_1,0.843137254901961,3000-09-04,night,1020,7300,Rimov,M
T449318_1,0.454545454545455,3000-09-05,night,1020,7300,Rimov,M
T449318_1,0.512953367875648,3000-09-08,night,1020,7300,Rimov,M
T449318_1,0.76153300212917,3000-09-09,night,1020,7300,Rimov,M
T449318_1,0.937204591492235,3000-09-09,day,1020,7300,Rimov,M
T449318_1,0.905032467532468,3000-09-10,night,1020,7300,Rimov,M
T449318_1,0.967120181405896,3000-09-10,day,1020,7300,Rimov,M
T449318_1,0.848,3000-09-11,night,1020,7300,Rimov,M
T449318_1,0.847309136420526,3000-09-11,day,1020,7300,Rimov,M
T449318_1,0.738297872340426,3000-09-12,night,1020,7300,Rimov,M
T449318_1,0.834532374100719,3000-09-12,day,1020,7300,Rimov,M
T449318_1,0.89009009009009,3000-09-13,night,1020,7300,Rimov,M
T449318_1,0.793538219070134,3000-09-13,day,1020,7300,Rimov,M
T449318_1,0.962434259954921,3000-09-14,night,1020,7300,Rimov,M
T449318_1,0.96928529238039,3000-09-14,day,1020,7300,Rimov,M
T449318_1,0.951690821256039,3000-09-15,night,1020,7300,Rimov,M
T449318_1,0.99887323943662,3000-09-15,day,1020,7300,Rimov,M
T449318_1,0.798257372654156,3000-09-16,night,1020,7300,Rimov,M
T449318_1,0.918379330593071,3000-09-16,day,1020,7300,Rimov,M
T449318_1,0.881139489194499,3000-09-17,night,1020,7300,Rimov,M
T449318_1,0.832946635730859,3000-09-17,day,1020,7300,Rimov,M
T449318_1,0.637784090909091,3000-09-18,night,1020,7300,Rimov,M
T449318_1,0.856378233719893,3000-09-18,day,1020,7300,Rimov,M
T449318_1,0.869072894550602,3000-09-19,night,1020,7300,Rimov,M
T449318_1,0.93708807669263,3000-09-19,day,1020,7300,Rimov,M
T449318_1,0.577107607950651,3000-09-20,night,1020,7300,Rimov,M
T449318_1,0.827868852459016,3000-09-20,day,1020,7300,Rimov,M
T449318_1,0.853090909090909,3000-09-21,night,1020,7300,Rimov,M
T449318_1,0.814765100671141,3000-09-21,day,1020,7300,Rimov,M
T449318_1,0.863519313304721,3000-09-22,night,1020,7300,Rimov,M
T449318_1,0.729963008631319,3000-09-22,day,1020,7300,Rimov,M
T449318_1,0.677811550151976,3000-09-23,night,1020,7300,Rimov,M
T449318_1,0.832443970117396,3000-09-23,day,1020,7300,Rimov,M
T449318_1,0.668547249647391,3000-09-24,night,1020,7300,Rimov,M
T449318_1,0.80757341576507,3000-09-24,day,1020,7300,Rimov,M
T449318_1,0.752276867030965,3000-09-25,night,1020,7300,Rimov,M
T449318_1,0.956403269754768,3000-09-25,day,1020,7300,Rimov,M
T449318_1,1,3000-09-27,day,1020,7300,Rimov,M
T449318_1,0.996798292422625,3000-09-27,night,1020,7300,Rimov,M
T449318_1,0.718949044585987,3000-09-28,night,1020,7300,Rimov,M
T449318_1,0.998633879781421,3000-09-28,day,1020,7300,Rimov,M
T449318_1,0.572202166064982,3000-09-29,night,1020,7300,Rimov,M
T449318_1,0.686893203883495,3000-09-29,day,1020,7300,Rimov,M
T449318_1,0.66,3000-09-30,night,1020,7300,Rimov,M
T449318_1,0.658374792703151,3000-09-30,day,1020,7300,Rimov,M
T449318_1,0.817625458996328,3000-10-01,night,1020,7300,Rimov,M
T449318_1,0.818687430478309,3000-10-01,day,1020,7300,Rimov,M
T449318_1,0.877410468319559,3000-10-02,night,1020,7300,Rimov,M
T449318_1,0.927536231884058,3000-10-02,day,1020,7300,Rimov,M
T449318_1,0.678498293515358,3000-10-03,night,1020,7300,Rimov,M
T449318_1,0.974302496328928,3000-10-03,day,1020,7300,Rimov,M
T449318_1,0.818123803446075,3000-10-04,night,1020,7300,Rimov,M
T449318_1,0.99593220338983,3000-10-04,day,1020,7300,Rimov,M
T449318_1,0.766927083333333,3000-10-05,night,1020,7300,Rimov,M
T449318_1,0.991412958626073,3000-10-05,day,1020,7300,Rimov,M
T449318_1,0.685386088066369,3000-10-06,night,1020,7300,Rimov,M
T449318_1,0.928131416837782,3000-10-06,day,1020,7300,Rimov,M
T449318_1,0.829300196206671,3000-10-07,night,1020,7300,Rimov,M
T449318_1,0.769002961500494,3000-10-07,day,1020,7300,Rimov,M
T449318_1,0.839597315436242,3000-10-08,night,1020,7300,Rimov,M
T449318_1,0.941911764705882,3000-10-08,day,1020,7300,Rimov,M
T449318_1,0.876811594202899,3000-10-09,night,1020,7300,Rimov,M
T449318_1,0.917844522968198,3000-10-09,day,1020,7300,Rimov,M
T449318_1,0.957025920873124,3000-10-10,night,1020,7300,Rimov,M
T449318_1,0.980808773132282,3000-10-10,day,1020,7300,Rimov,M
T449318_1,0.97562582345191,3000-10-11,night,1020,7300,Rimov,M
T449318_1,0.9745566692367,3000-10-11,day,1020,7300,Rimov,M
T449318_1,0.808510638297872,3000-10-12,night,1020,7300,Rimov,M
T449318_1,0.785867237687366,3000-10-12,day,1020,7300,Rimov,M
T449318_1,0.638522427440633,3000-10-13,night,1020,7300,Rimov,M
T449318_1,0.790196078431373,3000-10-13,day,1020,7300,Rimov,M
T449318_1,0.700626959247649,3000-10-14,night,1020,7300,Rimov,M
T449318_1,0.7184,3000-10-14,day,1020,7300,Rimov,M
T449318_1,0.771428571428571,3000-10-15,night,1020,7300,Rimov,M
T449318_1,0.910958904109589,3000-10-15,day,1020,7300,Rimov,M
T449318_1,0.94015444015444,3000-10-16,night,1020,7300,Rimov,M
T449318_1,0.89527027027027,3000-10-16,day,1020,7300,Rimov,M
T449318_1,0.986577181208054,3000-10-17,night,1020,7300,Rimov,M
T449318_1,0.980851063829787,3000-10-17,day,1020,7300,Rimov,M
T449318_1,0.954696132596685,3000-10-18,night,1020,7300,Rimov,M
T449318_1,0.998571428571429,3000-10-18,day,1020,7300,Rimov,M
T449318_1,0.862265224815026,3000-10-19,night,1020,7300,Rimov,M
T449318_1,0.997829232995658,3000-10-19,day,1020,7300,Rimov,M
T449318_1,0.524271844660194,3000-10-20,night,1020,7300,Rimov,M
T449318_1,0.686534216335541,3000-10-20,day,1020,7300,Rimov,M
T449318_1,0.9003861003861,3000-10-21,night,1020,7300,Rimov,M
T449318_1,0.857566765578635,3000-10-21,day,1020,7300,Rimov,M
T449318_1,0.986442866365397,3000-10-22,night,1020,7300,Rimov,M
T449318_1,0.994974874371859,3000-10-22,day,1020,7300,Rimov,M
T449318_1,0.991780821917808,3000-10-23,night,1020,7300,Rimov,M
T449318_1,0.987878787878788,3000-10-23,day,1020,7300,Rimov,M
T449318_1,0.802308802308802,3000-10-24,night,1020,7300,Rimov,M
T449318_1,0.824062095730919,3000-10-24,day,1020,7300,Rimov,M
T449318_1,0.948230668414155,3000-10-25,night,1020,7300,Rimov,M
T449318_1,0.970149253731343,3000-10-25,day,1020,7300,Rimov,M
T449318_1,0.916984006092917,3000-10-26,night,1020,7300,Rimov,M
T449318_1,0.87603305785124,3000-10-26,day,1020,7300,Rimov,M
T449318_1,0.987724268177526,3000-10-27,night,1020,7300,Rimov,M
T449318_1,0.899099099099099,3000-10-27,day,1020,7300,Rimov,M
T449318_1,0.966282894736842,3000-10-28,night,1020,7300,Rimov,M
T449318_1,0.991421568627451,3000-10-28,day,1020,7300,Rimov,M
T449318_1,0.984575835475578,3000-10-29,night,1020,7300,Rimov,M
T449318_1,0.850840336134454,3000-10-29,day,1020,7300,Rimov,M
T449318_1,0.94811320754717,3000-10-30,night,1020,7300,Rimov,M
T449318_1,0.611336032388664,3000-10-30,day,1020,7300,Rimov,M
T449318_1,0.877403846153846,3000-10-31,night,1020,7300,Rimov,M
T449318_1,0.885608856088561,3000-10-31,day,1020,7300,Rimov,M
T449318_1,0.871186440677966,3000-11-01,night,1020,7300,Rimov,M
T449318_1,0.803953871499176,3000-11-01,day,1020,7300,Rimov,M
T449318_1,0.939975990396158,3000-11-02,night,1020,7300,Rimov,M
T449318_1,0.794871794871795,3000-11-02,day,1020,7300,Rimov,M
T449318_1,0.83085250338295,3000-11-03,night,1020,7300,Rimov,M
T449318_1,0.808988764044944,3000-11-03,day,1020,7300,Rimov,M
T449318_1,0.817527010804322,3000-11-04,night,1020,7300,Rimov,M
T449318_1,0.824534161490683,3000-11-04,day,1020,7300,Rimov,M
T449318_1,0.925686591276252,3000-11-05,night,1020,7300,Rimov,M
T449318_1,0.76319350473613,3000-11-05,day,1020,7300,Rimov,M
T449318_1,0.914602346805737,3000-11-06,night,1020,7300,Rimov,M
T449318_1,0.904809619238477,3000-11-06,day,1020,7300,Rimov,M
T449318_1,0.899352560329606,3000-11-07,night,1020,7300,Rimov,M
T449318_1,0.810176125244618,3000-11-07,day,1020,7300,Rimov,M
T449318_1,0.996964177292046,3000-11-08,night,1020,7300,Rimov,M
T449318_1,0.989858012170385,3000-11-08,day,1020,7300,Rimov,M
T449318_1,0.968809675366009,3000-11-09,night,1020,7300,Rimov,M
T449318_1,0.994913530010173,3000-11-09,day,1020,7300,Rimov,M
T449318_1,0.969320672023375,3000-11-10,night,1020,7300,Rimov,M
T449318_1,0.985037406483791,3000-11-10,day,1020,7300,Rimov,M
